student_id,academic_year,semester,avg_score,failed_subjects,improvement_flag,performance_band
S101847,2020-21,1,30.0,0,False,Low
S101848,2020-21,1,48.28,0,False,Low
S101849,2020-21,1,65.71,2,True,Medium
S101850,2021-22,2,61.34,0,True,Medium
S101851,2021-22,2,60.09,0,True,Medium
S101852,2019-20,1,50.26,0,False,Medium
S101853,2019-20,2,43.92,2,False,Low
S101854,2022-23,1,95.0,2,True,High
S101855,2019-20,1,65.41,3,True,Medium
S101856,2021-22,1,74.63,1,True,High
S101857,2019-20,1,65.09,0,True,Medium
S101858,2019-20,1,65.7,2,True,Medium
S101859,2021-22,1,64.07,0,True,Medium
S101860,2020-21,2,48.19,0,False,Low
S101861,2021-22,2,42.28,0,False,Low
S101862,2021-22,2,70.79,2,True,High
S101863,2022-23,2,67.82,2,True,Medium
S101864,2022-23,2,79.07,0,True,High
S101865,2022-23,2,76.03,0,True,High
S101866,2020-21,1,52.87,2,False,Medium
S101867,2019-20,1,81.99,0,True,High
S101868,2022-23,1,76.48,1,True,High
S101869,2021-22,1,75.36,0,True,High
S101870,2022-23,2,95.0,0,True,High
S101871,2021-22,1,95.0,0,True,High
S101872,2020-21,2,75.35,0,True,High
S101873,2022-23,2,73.48,1,True,High
S101874,2021-22,2,81.22,2,True,High
S101875,2019-20,2,56.24,0,False,Medium
S101876,2020-21,2,56.45,2,False,Medium
S101877,2021-22,2,75.1,1,True,High
S101878,2019-20,1,52.15,0,False,Medium
S101879,2019-20,1,73.89,0,True,High
S101880,2021-22,1,67.35,1,True,Medium
S101881,2022-23,1,52.16,0,False,Medium
S101882,2019-20,1,65.39,0,True,Medium
S101883,2020-21,1,84.58,3,True,High
S101884,2019-20,1,66.24,1,True,Medium
S101885,2022-23,2,66.3,0,True,Medium
S101886,2020-21,2,69.93,0,True,Medium
S101887,2020-21,1,71.89,0,True,High
S101888,2020-21,1,60.04,0,True,Medium
S101889,2021-22,2,70.25,0,True,High
S101890,2019-20,1,49.26,0,False,Low
S101891,2022-23,2,53.01,0,False,Medium
S101892,2021-22,1,54.93,1,False,Medium
S101893,2021-22,2,72.05,0,True,High
S101894,2020-21,2,67.4,0,True,Medium
S101895,2021-22,1,62.98,0,True,Medium
S101896,2019-20,1,75.36,0,True,High
S101897,2021-22,2,70.68,0,True,High
S101898,2021-22,1,60.65,0,True,Medium
S101899,2020-21,1,49.47,0,False,Low
S101900,2020-21,2,52.7,0,False,Medium
S101901,2021-22,2,43.0,2,False,Low
S101902,2020-21,1,67.11,0,True,Medium
S101903,2022-23,1,52.07,0,False,Medium
S101904,2022-23,2,57.57,0,False,Medium
S101905,2022-23,2,63.09,3,True,Medium
S101906,2021-22,2,80.66,3,True,High
S101907,2019-20,1,78.93,0,True,High
S101908,2019-20,2,64.18,0,True,Medium
S101909,2020-21,1,83.98,0,True,High
S101910,2019-20,2,34.81,0,False,Low
S101911,2019-20,1,93.16,0,True,High
S101912,2021-22,1,75.39,0,True,High
S101913,2020-21,2,66.54,0,True,Medium
S101914,2019-20,1,51.63,0,False,Medium
S101915,2022-23,2,58.43,0,False,Medium
S101916,2020-21,1,74.14,2,True,High
S101917,2020-21,1,74.48,0,True,High
S101918,2020-21,1,75.03,1,True,High
S101919,2022-23,2,54.07,0,False,Medium
S101920,2019-20,2,51.05,0,False,Medium
S101921,2022-23,1,67.93,2,True,Medium
S101922,2020-21,2,76.55,0,True,High
S101923,2020-21,1,65.05,0,True,Medium
S101924,2021-22,2,87.22,0,True,High
S101925,2021-22,2,65.5,0,True,Medium
S101926,2021-22,1,64.99,0,True,Medium
S101927,2021-22,1,75.06,0,True,High
S101928,2020-21,1,83.29,0,True,High
S101929,2022-23,2,44.76,0,False,Low
S101930,2021-22,1,48.23,0,False,Low
S101931,2022-23,1,60.3,0,True,Medium
S101932,2021-22,2,95.0,1,True,High
S101933,2019-20,2,61.08,0,True,Medium
S101934,2021-22,1,63.17,1,True,Medium
S101935,2022-23,1,74.28,2,True,High
S101936,2021-22,2,79.65,0,True,High
S101937,2019-20,2,67.55,0,True,Medium
S101938,2022-23,2,82.47,0,True,High
S101939,2022-23,2,47.09,0,False,Low
S101940,2022-23,1,53.51,1,False,Medium
S101941,2020-21,1,82.44,0,True,High
S101942,2022-23,2,65.16,0,True,Medium
S101943,2020-21,1,46.06,0,False,Low
S101944,2019-20,1,45.16,1,False,Low
S101945,2022-23,1,52.84,0,False,Medium
S101946,2022-23,2,65.03,2,True,Medium
S101947,2022-23,1,72.01,1,True,High
S101948,2019-20,2,60.06,0,True,Medium
S101949,2020-21,1,70.77,0,True,High
S101950,2021-22,2,58.44,0,False,Medium
S101951,2019-20,2,83.36,0,True,High
S101952,2019-20,2,95.0,2,True,High
S101953,2019-20,1,59.11,0,False,Medium
S101954,2020-21,1,72.2,0,True,High
S101955,2020-21,1,70.98,0,True,High
S101956,2020-21,1,67.08,0,True,Medium
S101957,2020-21,1,74.8,0,True,High
S101958,2020-21,2,72.18,0,True,High
S101959,2022-23,1,57.93,0,False,Medium
S101960,2021-22,1,84.75,0,True,High
S101961,2021-22,1,68.02,0,True,Medium
S101962,2020-21,1,59.23,0,False,Medium
S101963,2020-21,2,95.0,0,True,High
S101964,2022-23,2,63.26,0,True,Medium
S101965,2020-21,2,68.82,0,True,Medium
S101966,2022-23,2,67.63,0,True,Medium
S101967,2022-23,1,63.05,0,True,Medium
S101968,2019-20,2,71.73,0,True,High
S101969,2019-20,1,52.33,0,False,Medium
S101970,2020-21,2,73.95,0,True,High
S101971,2022-23,2,38.62,0,False,Low
S101972,2020-21,1,45.53,0,False,Low
S101973,2019-20,1,92.39,0,True,High
S101974,2019-20,2,46.16,0,False,Low
S101975,2019-20,1,35.6,1,False,Low
S101976,2019-20,1,46.53,0,False,Low
S101977,2019-20,1,91.1,0,True,High
S101978,2020-21,2,38.12,0,False,Low
S101979,2020-21,2,50.66,0,False,Medium
S101980,2019-20,2,43.13,0,False,Low
S101981,2020-21,2,60.89,0,True,Medium
S101982,2019-20,1,58.46,0,False,Medium
S101983,2019-20,1,57.79,2,False,Medium
S101984,2019-20,1,92.84,0,True,High
S101985,2020-21,1,47.01,2,False,Low
S101986,2020-21,2,63.47,2,True,Medium
S101987,2022-23,1,70.08,2,True,High
S101988,2020-21,2,50.3,2,False,Medium
S101989,2020-21,2,72.3,0,True,High
S101990,2021-22,2,59.0,0,False,Medium
S101991,2019-20,1,70.61,0,True,High
S101992,2019-20,1,63.38,0,True,Medium
S101993,2020-21,2,34.24,0,False,Low
S101994,2020-21,2,84.59,2,True,High
S101995,2022-23,1,95.0,0,True,High
S101996,2021-22,2,62.35,0,True,Medium
S101997,2019-20,1,51.53,1,False,Medium
S101998,2019-20,2,87.59,0,True,High
S101999,2020-21,2,93.36,0,True,High
S102000,2020-21,1,62.47,0,True,Medium
S102001,2021-22,1,61.72,2,True,Medium
S102002,2019-20,2,63.8,0,True,Medium
S102003,2021-22,2,39.88,1,False,Low
S102004,2019-20,1,60.63,0,True,Medium
S102005,2020-21,2,90.72,2,True,High
S102006,2021-22,2,62.47,0,True,Medium
S102007,2022-23,2,49.4,1,False,Low
S102008,2020-21,2,72.45,3,True,High
S102009,2022-23,2,54.99,0,False,Medium
S102010,2022-23,2,64.0,0,True,Medium
S102011,2022-23,1,45.97,0,False,Low
S102012,2019-20,2,49.45,0,False,Low
S102013,2022-23,1,76.06,2,True,High
S102014,2019-20,2,66.74,0,True,Medium
S102015,2021-22,2,53.36,2,False,Medium
S102016,2020-21,1,66.79,1,True,Medium
S102017,2019-20,1,55.89,0,False,Medium
S102018,2019-20,1,53.24,0,False,Medium
S102019,2021-22,1,82.46,0,True,High
S102020,2021-22,1,76.74,0,True,High
S102021,2020-21,2,64.68,0,True,Medium
S102022,2021-22,1,67.17,0,True,Medium
S102023,2019-20,1,64.87,2,True,Medium
S102024,2020-21,1,72.31,0,True,High
S102025,2020-21,2,53.01,0,False,Medium
S102026,2020-21,2,77.94,0,True,High
S102027,2022-23,2,70.3,1,True,High
S102028,2022-23,1,61.05,0,True,Medium
S102029,2019-20,2,57.68,0,False,Medium
S102030,2022-23,2,77.62,2,True,High
S102031,2021-22,2,62.74,2,True,Medium
S102032,2020-21,2,54.52,1,False,Medium
S102033,2019-20,1,59.23,2,False,Medium
S102034,2021-22,1,76.54,0,True,High
S102035,2020-21,1,40.84,2,False,Low
S102036,2021-22,1,59.67,0,False,Medium
S102037,2022-23,1,81.06,0,True,High
S102038,2021-22,1,62.48,3,True,Medium
S102039,2022-23,1,69.09,0,True,Medium
S102040,2021-22,1,81.3,0,True,High
S102041,2019-20,2,78.38,0,True,High
S102042,2022-23,2,58.4,0,False,Medium
S102043,2022-23,1,63.04,0,True,Medium
S102044,2020-21,1,78.57,1,True,High
S102045,2022-23,2,79.09,3,True,High
S102046,2020-21,2,63.68,0,True,Medium
S102047,2022-23,2,64.2,1,True,Medium
S102048,2022-23,1,69.02,0,True,Medium
S102049,2022-23,2,85.5,0,True,High
S102050,2022-23,1,81.01,1,True,High
S102051,2020-21,2,75.4,2,True,High
S102052,2019-20,2,48.82,0,False,Low
S102053,2021-22,1,60.88,0,True,Medium
S102054,2022-23,2,61.67,0,True,Medium
S102055,2022-23,1,86.28,2,True,High
S102056,2019-20,2,61.42,0,True,Medium
S102057,2020-21,1,83.8,0,True,High
S102058,2021-22,1,56.44,2,False,Medium
S102059,2019-20,1,57.64,0,False,Medium
S102060,2019-20,2,72.22,2,True,High
S102061,2019-20,1,88.52,2,True,High
S102062,2019-20,2,61.82,0,True,Medium
S102063,2022-23,2,30.0,0,False,Low
S102064,2021-22,1,41.54,0,False,Low
S102065,2022-23,1,69.47,3,True,Medium
S102066,2019-20,2,42.88,0,False,Low
S102067,2021-22,2,52.02,1,False,Medium
S102068,2019-20,1,65.19,0,True,Medium
S102069,2020-21,2,30.0,0,False,Low
S102070,2019-20,1,59.3,0,False,Medium
S102071,2019-20,1,47.53,0,False,Low
S102072,2020-21,1,42.51,0,False,Low
S102073,2022-23,2,52.97,0,False,Medium
S102074,2021-22,2,48.96,0,False,Low
S102075,2019-20,2,72.04,0,True,High
S102076,2019-20,2,82.95,0,True,High
S102077,2020-21,1,59.53,0,False,Medium
S102078,2021-22,2,56.06,0,False,Medium
S102079,2020-21,1,58.79,0,False,Medium
S102080,2019-20,1,48.38,1,False,Low
S102081,2022-23,2,45.67,0,False,Low
S102082,2022-23,2,40.32,3,False,Low
S102083,2021-22,2,45.06,0,False,Low
S102084,2019-20,1,89.48,2,True,High
S102085,2020-21,2,54.64,0,False,Medium
S102086,2019-20,1,30.0,0,False,Low
S102087,2020-21,1,56.19,0,False,Medium
S102088,2020-21,2,41.14,0,False,Low
S102089,2021-22,2,65.89,0,True,Medium
S102090,2020-21,2,64.27,1,True,Medium
S102091,2021-22,1,65.84,0,True,Medium
S102092,2022-23,1,64.39,0,True,Medium
S102093,2021-22,2,59.41,1,False,Medium
S102094,2021-22,2,43.16,0,False,Low
S102095,2021-22,1,63.88,0,True,Medium
S102096,2022-23,2,80.28,0,True,High
S102097,2021-22,2,92.21,0,True,High
S102098,2020-21,1,61.43,0,True,Medium
S102099,2020-21,1,63.06,0,True,Medium
S102100,2021-22,2,72.51,0,True,High
S102101,2020-21,1,87.4,0,True,High
S102102,2021-22,2,57.71,0,False,Medium
S102103,2022-23,1,75.39,3,True,High
S102104,2020-21,1,52.66,3,False,Medium
S102105,2021-22,1,69.95,0,True,Medium
S102106,2019-20,1,79.56,0,True,High
S102107,2022-23,2,45.64,0,False,Low
S102108,2019-20,1,57.12,0,False,Medium
S102109,2021-22,2,79.32,0,True,High
S102110,2020-21,1,74.24,0,True,High
S102111,2021-22,2,80.54,0,True,High
S102112,2020-21,1,77.73,2,True,High
S102113,2021-22,1,59.88,2,False,Medium
S102114,2021-22,2,95.0,3,True,High
S102115,2020-21,1,67.05,0,True,Medium
S102116,2020-21,2,30.0,2,False,Low
S102117,2021-22,2,60.76,0,True,Medium
S102118,2019-20,1,57.96,0,False,Medium
S102119,2022-23,1,76.93,2,True,High
S102120,2019-20,2,58.23,2,False,Medium
S102121,2019-20,1,81.48,1,True,High
S102122,2019-20,1,73.37,0,True,High
S102123,2019-20,2,50.0,0,False,Low
S102124,2020-21,1,62.89,1,True,Medium
S102125,2019-20,1,53.37,2,False,Medium
S102126,2022-23,1,67.77,1,True,Medium
S102127,2020-21,1,53.28,0,False,Medium
S102128,2019-20,1,66.12,0,True,Medium
S102129,2020-21,2,60.92,0,True,Medium
S102130,2019-20,1,62.72,2,True,Medium
S102131,2019-20,1,95.0,0,True,High
S102132,2022-23,2,59.59,0,False,Medium
S102133,2020-21,1,35.98,2,False,Low
S102134,2020-21,2,80.24,0,True,High
S102135,2021-22,2,80.12,2,True,High
S102136,2019-20,1,35.32,2,False,Low
S102137,2019-20,1,54.49,0,False,Medium
S102138,2022-23,2,71.54,0,True,High
S102139,2022-23,1,72.86,1,True,High
S102140,2020-21,2,64.93,0,True,Medium
S102141,2022-23,1,65.27,0,True,Medium
S102142,2020-21,1,50.92,0,False,Medium
S102143,2019-20,2,30.0,0,False,Low
S102144,2019-20,2,95.0,0,True,High
S102145,2020-21,2,50.47,0,False,Medium
S102146,2022-23,2,67.65,0,True,Medium
S102147,2022-23,2,62.62,0,True,Medium
S102148,2020-21,2,78.46,0,True,High
S102149,2019-20,2,66.72,0,True,Medium
S102150,2020-21,2,67.3,1,True,Medium
S102151,2022-23,2,30.0,0,False,Low
S102152,2020-21,2,52.5,2,False,Medium
S102153,2019-20,1,76.17,0,True,High
S102154,2021-22,1,74.82,0,True,High
S102155,2020-21,2,50.73,1,False,Medium
S102156,2021-22,1,41.33,0,False,Low
S102157,2020-21,2,66.9,0,True,Medium
S102158,2022-23,1,30.0,0,False,Low
S102159,2022-23,1,47.77,0,False,Low
S102160,2021-22,1,91.4,0,True,High
S102161,2020-21,1,86.68,0,True,High
S102162,2022-23,1,72.31,0,True,High
S102163,2021-22,2,69.61,2,True,Medium
S102164,2021-22,1,35.75,1,False,Low
S102165,2020-21,1,53.89,0,False,Medium
S102166,2022-23,2,60.57,2,True,Medium
S102167,2021-22,1,54.21,0,False,Medium
S102168,2019-20,1,59.75,0,False,Medium
S102169,2019-20,1,84.49,1,True,High
S102170,2022-23,1,56.87,0,False,Medium
S102171,2022-23,1,59.89,0,False,Medium
S102172,2019-20,1,76.09,0,True,High
S102173,2021-22,1,43.71,0,False,Low
S102174,2020-21,2,52.4,0,False,Medium
S102175,2021-22,2,53.93,1,False,Medium
S102176,2022-23,2,65.83,0,True,Medium
S102177,2022-23,1,59.83,0,False,Medium
S102178,2020-21,1,60.3,0,True,Medium
S102179,2021-22,2,55.03,2,False,Medium
S102180,2020-21,2,48.94,0,False,Low
S102181,2021-22,2,74.14,0,True,High
S102182,2021-22,1,59.93,1,False,Medium
S102183,2019-20,2,74.29,0,True,High
S102184,2021-22,1,48.33,0,False,Low
S102185,2022-23,2,55.02,0,False,Medium
S102186,2022-23,2,61.68,0,True,Medium
S102187,2022-23,1,63.08,0,True,Medium
S102188,2019-20,1,76.32,0,True,High
S102189,2020-21,1,58.54,0,False,Medium
S102190,2022-23,1,76.2,3,True,High
S102191,2022-23,1,70.62,0,True,High
S102192,2020-21,1,63.4,0,True,Medium
S102193,2019-20,2,50.73,2,False,Medium
S102194,2021-22,1,76.35,0,True,High
S102195,2020-21,1,51.1,0,False,Medium
S102196,2021-22,1,64.68,0,True,Medium
S102197,2021-22,2,64.19,0,True,Medium
S102198,2021-22,2,61.89,0,True,Medium
S102199,2020-21,1,59.16,0,False,Medium
S102200,2020-21,1,52.67,2,False,Medium
S102201,2021-22,1,40.75,0,False,Low
S102202,2019-20,1,86.06,0,True,High
S102203,2019-20,1,57.62,0,False,Medium
S102204,2019-20,1,63.08,1,True,Medium
S102205,2022-23,2,62.99,0,True,Medium
S102206,2021-22,1,81.43,1,True,High
S102207,2022-23,1,94.0,1,True,High
S102208,2019-20,1,67.4,0,True,Medium
S102209,2020-21,1,62.64,0,True,Medium
S102210,2019-20,2,48.15,0,False,Low
S102211,2022-23,1,43.35,0,False,Low
S102212,2022-23,2,38.39,0,False,Low
S102213,2019-20,1,53.06,2,False,Medium
S102214,2021-22,1,33.64,1,False,Low
S102215,2020-21,1,81.18,0,True,High
S102216,2020-21,2,71.35,1,True,High
S102217,2019-20,2,61.23,1,True,Medium
S102218,2021-22,1,81.64,0,True,High
S102219,2021-22,1,48.93,0,False,Low
S102220,2019-20,1,52.7,0,False,Medium
S102221,2020-21,1,35.99,0,False,Low
S102222,2020-21,1,76.62,0,True,High
S102223,2020-21,1,52.84,2,False,Medium
S102224,2021-22,1,65.24,0,True,Medium
S102225,2019-20,2,80.04,2,True,High
S102226,2021-22,2,85.56,0,True,High
S102227,2020-21,1,64.56,0,True,Medium
S102228,2021-22,1,70.76,2,True,High
S102229,2020-21,1,51.44,0,False,Medium
S102230,2019-20,1,90.25,2,True,High
S102231,2020-21,1,62.51,0,True,Medium
S102232,2022-23,1,66.2,2,True,Medium
S102233,2022-23,2,58.9,0,False,Medium
S102234,2019-20,2,82.99,0,True,High
S102235,2021-22,2,67.99,1,True,Medium
S102236,2021-22,1,76.41,1,True,High
S102237,2021-22,2,70.31,0,True,High
S102238,2020-21,1,61.69,3,True,Medium
S102239,2022-23,2,78.94,1,True,High
S102240,2019-20,1,70.18,0,True,High
S102241,2021-22,2,50.59,0,False,Medium
S102242,2021-22,1,50.16,0,False,Medium
S102243,2019-20,2,67.23,0,True,Medium
S102244,2020-21,2,78.61,0,True,High
S102245,2021-22,2,89.59,1,True,High
S102246,2020-21,1,38.34,1,False,Low
S102247,2020-21,1,65.38,0,True,Medium
S102248,2020-21,1,72.34,0,True,High
S102249,2021-22,1,69.44,3,True,Medium
S102250,2021-22,1,80.14,0,True,High
S102251,2019-20,2,74.83,0,True,High
S102252,2019-20,1,50.22,1,False,Medium
S102253,2020-21,1,49.78,1,False,Low
S102254,2021-22,1,69.69,3,True,Medium
S102255,2020-21,2,79.86,3,True,High
S102256,2019-20,2,67.15,2,True,Medium
S102257,2020-21,2,41.33,0,False,Low
S102258,2022-23,1,49.29,0,False,Low
S102259,2020-21,1,75.37,0,True,High
S102260,2021-22,2,59.77,0,False,Medium
S102261,2020-21,1,66.77,0,True,Medium
S102262,2020-21,1,80.98,0,True,High
S102263,2021-22,1,46.97,0,False,Low
S102264,2022-23,1,58.79,0,False,Medium
S102265,2021-22,1,57.16,0,False,Medium
S102266,2019-20,2,70.33,0,True,High
S102267,2022-23,2,76.59,2,True,High
S102268,2022-23,2,42.8,1,False,Low
S102269,2021-22,1,64.92,2,True,Medium
S102270,2020-21,2,78.04,0,True,High
S102271,2019-20,1,37.18,0,False,Low
S102272,2019-20,2,64.03,0,True,Medium
S102273,2022-23,1,46.76,1,False,Low
S102274,2019-20,1,55.38,2,False,Medium
S102275,2022-23,2,30.0,0,False,Low
S102276,2022-23,2,85.89,2,True,High
S102277,2019-20,2,59.66,0,False,Medium
S102278,2022-23,1,52.89,0,False,Medium
S102279,2020-21,2,69.92,1,True,Medium
S102280,2022-23,2,49.37,0,False,Low
S102281,2020-21,2,47.94,0,False,Low
S102282,2020-21,2,87.65,0,True,High
S102283,2020-21,1,92.13,1,True,High
S102284,2019-20,1,56.12,0,False,Medium
S102285,2020-21,1,81.01,0,True,High
S102286,2019-20,2,70.34,2,True,High
S102287,2021-22,2,43.79,0,False,Low
S102288,2020-21,2,51.08,0,False,Medium
S102289,2022-23,1,88.27,0,True,High
S102290,2021-22,2,43.6,2,False,Low
S102291,2021-22,1,95.0,0,True,High
S102292,2020-21,2,56.43,1,False,Medium
S102293,2019-20,1,88.71,3,True,High
S102294,2021-22,1,60.42,1,True,Medium
S102295,2020-21,2,77.0,0,True,High
S102296,2021-22,2,85.93,1,True,High
S102297,2021-22,1,85.85,1,True,High
S102298,2020-21,1,56.23,0,False,Medium
S102299,2022-23,2,52.14,0,False,Medium
S102300,2022-23,1,63.78,1,True,Medium
S102301,2022-23,2,45.49,0,False,Low
S102302,2021-22,2,68.59,0,True,Medium
S102303,2019-20,1,52.69,1,False,Medium
S102304,2019-20,1,81.24,2,True,High
S102305,2021-22,2,56.45,0,False,Medium
S102306,2021-22,1,38.87,0,False,Low
S102307,2020-21,1,86.01,1,True,High
S102308,2019-20,2,67.75,1,True,Medium
S102309,2021-22,1,65.44,3,True,Medium
S102310,2022-23,1,81.42,1,True,High
S102311,2019-20,1,78.07,1,True,High
S102312,2021-22,1,53.57,3,False,Medium
S102313,2020-21,2,58.25,0,False,Medium
S102314,2020-21,1,48.31,0,False,Low
S102315,2019-20,1,43.03,0,False,Low
S102316,2022-23,1,73.68,0,True,High
S102317,2019-20,1,70.88,0,True,High
S102318,2021-22,2,76.41,0,True,High
S102319,2022-23,2,84.22,1,True,High
S102320,2021-22,2,76.62,2,True,High
S102321,2022-23,1,77.95,0,True,High
S102322,2022-23,2,33.83,0,False,Low
S102323,2021-22,2,60.4,0,True,Medium
S102324,2019-20,1,79.47,1,True,High
S102325,2020-21,1,47.48,0,False,Low
S102326,2022-23,2,66.38,2,True,Medium
S102327,2022-23,2,72.79,0,True,High
S102328,2020-21,1,71.64,0,True,High
S102329,2019-20,1,70.53,0,True,High
S102330,2020-21,1,73.98,0,True,High
S102331,2019-20,2,67.71,2,True,Medium
S102332,2022-23,1,43.06,2,False,Low
S102333,2022-23,2,72.6,0,True,High
S102334,2021-22,2,69.27,2,True,Medium
S102335,2019-20,2,43.25,0,False,Low
S102336,2020-21,1,85.7,0,True,High
S102337,2019-20,2,73.01,2,True,High
S102338,2019-20,2,44.29,0,False,Low
S102339,2019-20,2,52.74,0,False,Medium
S102340,2019-20,2,56.54,0,False,Medium
S102341,2020-21,1,56.53,0,False,Medium
S102342,2021-22,2,69.4,0,True,Medium
S102343,2022-23,1,50.35,2,False,Medium
S102344,2020-21,1,81.92,0,True,High
S102345,2020-21,2,80.69,0,True,High
S102346,2022-23,2,74.29,0,True,High
S102347,2021-22,1,65.66,0,True,Medium
S102348,2020-21,1,79.06,1,True,High
S102349,2022-23,1,60.86,2,True,Medium
S102350,2021-22,1,54.13,3,False,Medium
S102351,2021-22,2,82.85,0,True,High
S102352,2019-20,2,69.76,3,True,Medium
S102353,2020-21,2,54.74,0,False,Medium
S102354,2021-22,2,58.73,0,False,Medium
S102355,2020-21,1,53.95,1,False,Medium
S102356,2022-23,1,95.0,0,True,High
S102357,2020-21,2,65.06,0,True,Medium
S102358,2021-22,2,67.37,2,True,Medium
S102359,2022-23,2,75.82,1,True,High
S102360,2022-23,1,46.77,0,False,Low
S102361,2019-20,2,81.45,1,True,High
S102362,2022-23,1,55.88,2,False,Medium
S102363,2021-22,1,92.45,2,True,High
S102364,2019-20,1,60.31,0,True,Medium
S102365,2021-22,1,80.56,1,True,High
S102366,2021-22,2,30.0,1,False,Low
S102367,2019-20,1,47.37,1,False,Low
S102368,2019-20,1,60.6,1,True,Medium
S102369,2020-21,2,34.54,0,False,Low
S102370,2021-22,2,74.01,0,True,High
S102371,2020-21,1,69.69,3,True,Medium
S102372,2022-23,2,50.14,0,False,Medium
S102373,2022-23,2,64.76,0,True,Medium
S102374,2020-21,1,77.1,1,True,High
S102375,2019-20,2,33.45,0,False,Low
S102376,2022-23,1,45.9,0,False,Low
S102377,2019-20,1,59.97,0,False,Medium
S102378,2020-21,2,65.36,1,True,Medium
S102379,2019-20,2,64.12,2,True,Medium
S102380,2021-22,2,78.34,1,True,High
S102381,2022-23,1,72.16,0,True,High
S102382,2019-20,2,75.45,3,True,High
S102383,2019-20,1,44.15,0,False,Low
S102384,2021-22,2,67.17,0,True,Medium
S102385,2019-20,1,60.39,0,True,Medium
S102386,2020-21,2,86.93,3,True,High
S102387,2020-21,1,67.62,0,True,Medium
S102388,2020-21,2,54.96,1,False,Medium
S102389,2022-23,2,77.79,0,True,High
S102390,2019-20,2,73.45,0,True,High
S102391,2022-23,2,52.68,2,False,Medium
S102392,2022-23,2,59.77,0,False,Medium
S102393,2019-20,1,60.03,1,True,Medium
S102394,2019-20,1,83.41,0,True,High
S102395,2020-21,2,68.05,1,True,Medium
S102396,2022-23,1,75.9,2,True,High
S102397,2022-23,1,57.6,0,False,Medium
S102398,2019-20,2,70.02,0,True,High
S102399,2022-23,2,84.55,3,True,High
S102400,2021-22,1,59.58,2,False,Medium
S102401,2019-20,1,66.73,0,True,Medium
S102402,2020-21,2,44.55,1,False,Low
S102403,2021-22,2,53.52,1,False,Medium
S102404,2021-22,2,59.98,0,False,Medium
S102405,2020-21,1,49.09,0,False,Low
S102406,2021-22,2,84.83,3,True,High
S102407,2021-22,1,52.43,2,False,Medium
S102408,2021-22,2,76.8,2,True,High
S102409,2022-23,2,67.8,0,True,Medium
S102410,2021-22,1,65.46,3,True,Medium
S102411,2021-22,2,87.29,1,True,High
S102412,2019-20,1,31.09,0,False,Low
S102413,2020-21,1,62.06,1,True,Medium
S102414,2022-23,1,48.79,2,False,Low
S102415,2022-23,2,35.58,0,False,Low
S102416,2020-21,2,47.08,2,False,Low
S102417,2022-23,2,65.26,2,True,Medium
S102418,2022-23,1,54.12,0,False,Medium
S102419,2022-23,2,78.45,2,True,High
S102420,2019-20,2,61.79,2,True,Medium
S102421,2019-20,2,60.13,0,True,Medium
S102422,2022-23,2,60.2,0,True,Medium
S102423,2020-21,2,63.52,0,True,Medium
S102424,2020-21,1,58.72,0,False,Medium
S102425,2019-20,2,52.23,1,False,Medium
S102426,2019-20,2,79.84,0,True,High
S102427,2021-22,2,55.64,3,False,Medium
S102428,2019-20,1,59.25,3,False,Medium
S102429,2022-23,2,71.44,0,True,High
S102430,2019-20,1,69.78,0,True,Medium
