student_id,gender,date_of_birth,region,school_id,grade_level,enrollment_year,program_type
S101492,Male,2006-09-29,South,SCH_20,11,2021,Commerce
S101493,Female,2006-12-28,Central,SCH_12,12,2023,Science
S101494,Female,2002-01-02,North,SCH_5,7,2023,Science
S101495,Male,2004-10-14,North,SCH_12,11,2019,Arts
S101496,Female,2001-02-27,East,SCH_1,6,2021,Commerce
S101497,Female,2004-05-10,West,SCH_20,8,2021,Science
S101498,Male,2001-01-24,Central,SCH_16,7,2020,Arts
S101499,Male,2000-12-07,East,SCH_12,8,2019,Commerce
S101500,Male,2002-08-03,North,SCH_9,11,2019,Science
S101501,Female,2001-09-05,East,SCH_13,6,2023,Arts
S101502,Female,2001-05-07,Central,SCH_17,7,2019,Commerce
S101503,Male,2000-07-10,South,SCH_17,11,2020,Science
S101504,Male,2001-05-13,Central,SCH_4,9,2019,Science
S101505,Male,2002-04-01,South,SCH_14,11,2022,Commerce
S101506,Female,2004-10-01,South,SCH_19,12,2022,Arts
S101507,Female,2003-06-10,South,SCH_7,10,2020,Arts
S101508,Female,2005-05-22,East,SCH_3,9,2023,Commerce
S101509,Female,2000-08-14,North,SCH_1,8,2021,Science
S101510,Male,2003-10-26,East,SCH_12,9,2019,Commerce
S101511,Male,2005-12-26,North,SCH_15,11,2023,Commerce
S101512,Male,2007-12-13,Central,SCH_11,9,2023,Commerce
S101513,Male,2002-03-27,West,SCH_10,10,2019,Science
S101514,Female,2008-10-25,Central,SCH_2,12,2021,Commerce
S101515,Female,2008-09-21,East,SCH_4,11,2019,Commerce
S101516,Male,2004-01-13,East,SCH_17,10,2021,Science
S101517,Male,2002-12-22,North,SCH_17,9,2020,Science
S101518,Female,2000-04-13,East,SCH_8,10,2021,Commerce
S101519,Male,2005-02-17,South,SCH_14,9,2023,Arts
S101520,Female,2002-05-20,East,SCH_4,7,2020,Commerce
S101521,Male,2001-10-29,North,SCH_6,9,2022,Science
S101522,Male,2005-08-04,North,SCH_19,6,2020,Science
S101523,Male,2000-09-29,South,SCH_4,10,2021,Science
S101524,Male,2002-10-26,North,SCH_3,12,2020,Arts
S101525,Male,2008-10-23,West,SCH_20,10,2020,Science
S101526,Male,2006-02-09,Central,SCH_6,8,2022,Arts
S101527,Male,2002-11-17,East,SCH_7,12,2021,Science
S101528,Female,2004-04-22,West,SCH_14,12,2023,Science
S101529,Female,2008-09-25,East,SCH_12,8,2020,Commerce
S101530,Female,2000-10-19,West,SCH_16,6,2019,Arts
S101531,Female,2006-02-02,East,SCH_20,10,2023,Commerce
S101532,Female,2005-10-06,South,SCH_8,12,2020,Arts
S101533,Male,2003-07-16,North,SCH_2,10,2023,Science
S101534,Male,2000-11-03,North,SCH_13,12,2019,Science
S101535,Female,2002-09-03,South,SCH_8,8,2023,Arts
S101536,Male,2008-09-11,West,SCH_20,8,2023,Commerce
S101537,Female,2003-06-05,Central,SCH_16,9,2019,Arts
S101538,Female,2003-06-24,West,SCH_4,11,2019,Arts
S101539,Male,2007-07-10,North,SCH_16,10,2019,Arts
S101540,Male,2004-02-26,Central,SCH_20,10,2022,Science
S101541,Male,2005-10-31,East,SCH_6,12,2019,Arts
S101542,Female,2003-04-24,Central,SCH_4,9,2023,Science
S101543,Male,2006-04-18,West,SCH_16,10,2019,Commerce
S101544,Female,2003-10-10,South,SCH_13,12,2020,Science
S101545,Female,2004-11-08,East,SCH_5,6,2019,Commerce
S101546,Female,2004-09-15,West,SCH_15,8,2019,Commerce
S101547,Male,2005-08-04,East,SCH_8,8,2021,Commerce
S101548,Male,2002-03-06,Central,SCH_7,11,2023,Science
S101549,Female,2002-06-15,North,SCH_14,8,2023,Arts
S101550,Male,2005-05-15,West,SCH_7,7,2020,Science
S101551,Male,2000-07-28,South,SCH_7,6,2022,Commerce
S101552,Male,2007-11-03,Central,SCH_18,6,2021,Arts
S101553,Female,2007-04-10,West,SCH_10,9,2020,Science
S101554,Female,2006-10-30,South,SCH_18,7,2020,Commerce
S101555,Male,2006-11-12,West,SCH_14,10,2023,Commerce
S101556,Female,2002-08-25,Central,SCH_10,11,2021,Arts
S101557,Male,2001-04-16,West,SCH_7,6,2023,Science
S101558,Male,2006-08-14,East,SCH_7,7,2022,Arts
S101559,Male,2008-01-26,Central,SCH_7,7,2023,Arts
S101560,Male,2002-07-11,West,SCH_5,12,2019,Arts
S101561,Female,2000-05-16,North,SCH_1,6,2023,Arts
S101562,Female,2001-01-01,West,SCH_14,12,2019,Science
S101563,Female,2008-02-07,East,SCH_18,9,2020,Arts
S101564,Male,2000-07-02,South,SCH_13,7,2022,Commerce
S101565,Male,2006-11-24,South,SCH_8,8,2019,Commerce
S101566,Male,2003-10-30,South,SCH_8,7,2022,Commerce
S101567,Female,2007-05-25,North,SCH_10,10,2023,Arts
S101568,Male,2007-08-28,East,SCH_17,6,2023,Commerce
S101569,Female,2001-06-20,Central,SCH_6,10,2020,Science
S101570,Female,2007-10-20,South,SCH_15,9,2023,Arts
S101571,Female,2004-05-21,East,SCH_15,11,2019,Arts
S101572,Female,2003-06-27,West,SCH_16,8,2020,Arts
S101573,Female,2008-02-15,North,SCH_8,6,2022,Science
S101574,Female,2007-01-01,East,SCH_19,7,2020,Arts
S101575,Male,2007-05-01,East,SCH_20,8,2022,Arts
S101576,Male,2008-05-07,Central,SCH_15,7,2021,Commerce
S101577,Female,2003-01-01,East,SCH_3,9,2019,Commerce
S101578,Female,2003-07-29,Central,SCH_6,11,2019,Arts
S101579,Male,2002-07-04,North,SCH_8,6,2022,Science
S101580,Female,2008-06-08,North,SCH_16,9,2023,Commerce
S101581,Female,2008-12-26,West,SCH_15,9,2023,Arts
S101582,Male,2000-05-31,Central,SCH_13,11,2021,Commerce
S101583,Female,2002-10-25,Central,SCH_20,9,2022,Commerce
S101584,Female,2003-05-03,South,SCH_15,9,2021,Science
S101585,Female,2005-05-31,South,SCH_18,7,2022,Arts
S101586,Male,2006-11-16,West,SCH_13,12,2021,Commerce
S101587,Male,2008-09-19,North,SCH_8,10,2022,Arts
S101588,Male,2000-09-27,South,SCH_14,7,2019,Science
S101589,Female,2003-04-01,East,SCH_11,11,2021,Science
S101590,Female,2001-04-04,North,SCH_6,8,2021,Commerce
S101591,Male,2000-04-14,East,SCH_1,11,2022,Science
S101592,Female,2004-09-06,Central,SCH_2,11,2020,Commerce
S101593,Female,2006-01-18,North,SCH_13,11,2020,Arts
S101594,Female,2006-07-26,West,SCH_1,11,2019,Commerce
S101595,Female,2001-03-09,Central,SCH_4,9,2023,Commerce
S101596,Female,2007-12-09,Central,SCH_2,11,2023,Science
S101597,Male,2000-05-19,East,SCH_20,8,2019,Arts
S101598,Female,2004-02-03,Central,SCH_16,11,2023,Arts
S101599,Male,2008-10-08,South,SCH_3,7,2022,Commerce
S101600,Female,2000-03-27,North,SCH_17,9,2020,Arts
S101601,Male,2004-09-07,South,SCH_5,7,2019,Arts
S101602,Female,2006-02-08,East,SCH_8,9,2022,Commerce
S101603,Male,2006-08-12,East,SCH_12,7,2019,Commerce
S101604,Female,2000-05-08,North,SCH_12,6,2020,Arts
S101605,Male,2003-06-23,Central,SCH_1,10,2023,Commerce
S101606,Female,2004-05-20,West,SCH_1,10,2022,Science
S101607,Male,2001-10-31,East,SCH_15,9,2020,Arts
S101608,Female,2000-05-28,North,SCH_17,6,2019,Commerce
S101609,Male,2002-09-11,West,SCH_2,8,2021,Arts
S101610,Male,2002-05-01,Central,SCH_17,6,2022,Arts
S101611,Female,2003-12-27,East,SCH_20,12,2019,Science
S101612,Female,2001-09-19,North,SCH_9,9,2019,Science
S101613,Male,2004-02-01,North,SCH_12,6,2020,Arts
S101614,Female,2006-10-29,North,SCH_4,8,2019,Science
S101615,Male,2005-08-06,East,SCH_13,9,2022,Commerce
S101616,Male,2002-06-02,West,SCH_4,10,2022,Arts
S101617,Male,2006-05-30,North,SCH_7,11,2019,Science
S101618,Female,2004-11-23,Central,SCH_14,6,2020,Arts
S101619,Male,2008-10-19,North,SCH_9,10,2022,Arts
S101620,Male,2000-09-06,West,SCH_1,10,2021,Commerce
S101621,Female,2008-01-04,East,SCH_1,7,2023,Commerce
S101622,Female,2002-08-05,North,SCH_20,8,2020,Commerce
S101623,Female,2002-09-01,North,SCH_4,12,2020,Science
S101624,Female,2003-08-18,Central,SCH_1,11,2023,Science
S101625,Male,2008-06-23,Central,SCH_10,6,2023,Science
S101626,Male,2007-10-07,North,SCH_2,10,2022,Commerce
S101627,Male,2002-09-10,North,SCH_15,10,2019,Arts
S101628,Male,2002-06-07,Central,SCH_3,12,2019,Commerce
S101629,Female,2008-01-16,West,SCH_9,8,2021,Science
S101630,Male,2005-10-18,South,SCH_17,11,2019,Science
S101631,Male,2007-04-26,South,SCH_13,11,2021,Science
S101632,Female,2002-05-24,North,SCH_3,12,2021,Commerce
S101633,Male,2008-09-18,Central,SCH_4,10,2020,Science
S101634,Male,2003-08-19,East,SCH_4,10,2020,Commerce
S101635,Male,2001-04-15,East,SCH_11,10,2022,Arts
S101636,Male,2005-06-10,South,SCH_7,10,2023,Commerce
S101637,Male,2000-03-31,West,SCH_11,7,2023,Science
S101638,Male,2001-06-13,South,SCH_11,7,2021,Arts
S101639,Female,2001-10-22,North,SCH_10,12,2023,Science
S101640,Female,2002-01-08,West,SCH_5,11,2021,Arts
S101641,Male,2007-08-05,East,SCH_13,9,2023,Science
S101642,Male,2002-05-21,Central,SCH_12,6,2022,Commerce
S101643,Female,2004-08-13,Central,SCH_10,8,2020,Science
S101644,Male,2000-07-10,North,SCH_7,9,2020,Commerce
S101645,Male,2005-06-09,South,SCH_19,7,2021,Commerce
S101646,Male,2005-12-25,North,SCH_19,7,2023,Arts
S101647,Female,2000-12-10,Central,SCH_19,7,2019,Commerce
S101648,Male,2008-11-25,East,SCH_12,9,2022,Commerce
S101649,Female,2002-10-05,Central,SCH_20,7,2023,Commerce
S101650,Male,2006-12-25,West,SCH_15,9,2019,Arts
S101651,Female,2000-07-21,Central,SCH_5,7,2022,Science
S101652,Female,2001-07-26,Central,SCH_14,10,2022,Science
S101653,Male,2000-07-10,West,SCH_12,10,2020,Commerce
S101654,Female,2005-08-14,South,SCH_11,6,2021,Commerce
S101655,Male,2005-03-28,Central,SCH_5,7,2023,Science
S101656,Female,2004-09-12,North,SCH_16,12,2022,Commerce
S101657,Male,2000-11-06,Central,SCH_18,6,2023,Science
S101658,Male,2007-02-09,North,SCH_12,9,2022,Arts
S101659,Female,2005-10-04,West,SCH_5,6,2020,Commerce
S101660,Male,2001-03-18,Central,SCH_16,7,2021,Commerce
S101661,Male,2003-06-14,West,SCH_12,9,2019,Science
S101662,Female,2002-05-19,West,SCH_2,12,2019,Science
S101663,Male,2008-12-12,South,SCH_6,9,2020,Arts
S101664,Male,2001-08-07,Central,SCH_4,10,2022,Commerce
S101665,Female,2004-05-13,North,SCH_13,9,2020,Science
S101666,Female,2007-08-31,North,SCH_10,9,2021,Arts
S101667,Male,2004-03-17,Central,SCH_17,6,2019,Science
S101668,Male,2000-12-25,South,SCH_14,12,2023,Science
S101669,Female,2004-09-19,South,SCH_15,11,2019,Arts
S101670,Female,2007-11-06,South,SCH_8,9,2021,Arts
S101671,Male,2005-09-08,North,SCH_18,8,2022,Arts
S101672,Female,2004-12-07,West,SCH_3,11,2020,Arts
S101673,Male,2005-07-04,South,SCH_17,10,2019,Arts
S101674,Male,2005-11-25,North,SCH_7,12,2019,Arts
S101675,Male,2002-04-23,North,SCH_13,12,2023,Commerce
S101676,Male,2004-06-13,West,SCH_16,10,2020,Arts
S101677,Male,2007-07-27,Central,SCH_5,9,2023,Commerce
S101678,Female,2002-06-09,Central,SCH_4,6,2023,Science
S101679,Female,2005-06-14,South,SCH_10,11,2022,Science
S101680,Female,2005-06-05,South,SCH_13,10,2019,Arts
S101681,Female,2002-08-17,West,SCH_10,10,2020,Science
S101682,Male,2004-01-08,South,SCH_14,8,2022,Arts
S101683,Male,2008-01-19,West,SCH_12,9,2022,Arts
S101684,Male,2004-01-01,North,SCH_1,11,2022,Commerce
S101685,Male,2002-01-01,South,SCH_20,10,2021,Science
S101686,Female,2001-08-28,North,SCH_20,12,2021,Arts
S101687,Male,2006-11-09,East,SCH_7,10,2022,Science
S101688,Male,2001-09-06,West,SCH_9,10,2021,Commerce
S101689,Female,2007-07-08,East,SCH_8,10,2020,Science
S101690,Female,2005-06-27,South,SCH_13,6,2019,Commerce
S101691,Female,2004-09-15,North,SCH_14,7,2020,Commerce
S101692,Female,2001-11-04,South,SCH_12,8,2019,Commerce
S101693,Male,2003-06-24,East,SCH_8,12,2021,Arts
S101694,Male,2007-02-03,South,SCH_18,6,2020,Arts
S101695,Female,2004-05-06,Central,SCH_16,8,2023,Science
S101696,Male,2007-12-14,East,SCH_11,10,2022,Arts
S101697,Male,2004-05-30,South,SCH_16,8,2019,Arts
S101698,Male,2002-06-15,North,SCH_14,9,2019,Science
S101699,Female,2004-01-02,South,SCH_3,9,2023,Commerce
S101700,Male,2000-10-04,North,SCH_2,7,2023,Commerce
S101701,Female,2001-07-05,Central,SCH_3,7,2022,Science
S101702,Male,2004-06-24,South,SCH_4,8,2021,Arts
S101703,Male,2005-11-28,Central,SCH_5,6,2020,Science
S101704,Male,2006-08-29,East,SCH_10,6,2020,Science
S101705,Female,2002-01-30,North,SCH_20,10,2020,Arts
S101706,Male,2008-12-06,East,SCH_2,6,2021,Science
S101707,Female,2007-07-04,North,SCH_12,7,2022,Arts
S101708,Female,2003-12-20,Central,SCH_5,6,2020,Arts
S101709,Female,2001-02-08,West,SCH_5,10,2019,Science
S101710,Male,2003-09-20,South,SCH_1,9,2019,Commerce
S101711,Male,2003-05-17,Central,SCH_4,6,2019,Arts
S101712,Male,2000-01-22,North,SCH_12,6,2023,Commerce
S101713,Male,2001-11-08,North,SCH_12,7,2023,Arts
S101714,Female,2007-04-12,North,SCH_16,8,2021,Commerce
S101715,Female,2005-07-21,North,SCH_17,9,2020,Science
S101716,Female,2003-05-16,South,SCH_10,8,2023,Arts
S101717,Male,2005-08-17,East,SCH_17,10,2019,Science
S101718,Female,2007-07-12,West,SCH_17,10,2023,Science
S101719,Male,2004-12-13,South,SCH_18,8,2019,Science
S101720,Female,2001-06-12,North,SCH_2,7,2020,Arts
S101721,Male,2005-07-30,South,SCH_4,11,2021,Science
S101722,Male,2007-04-03,Central,SCH_19,7,2022,Science
S101723,Female,2004-08-03,North,SCH_11,11,2022,Arts
S101724,Female,2001-10-18,West,SCH_17,11,2019,Science
S101725,Female,2000-06-14,North,SCH_12,7,2023,Arts
S101726,Female,2002-04-28,West,SCH_2,11,2023,Science
S101727,Male,2001-05-10,West,SCH_6,11,2019,Commerce
S101728,Female,2001-08-12,East,SCH_9,11,2020,Science
S101729,Female,2001-03-04,East,SCH_5,9,2019,Commerce
S101730,Female,2007-09-22,South,SCH_20,10,2020,Arts
S101731,Male,2000-06-11,South,SCH_9,11,2021,Commerce
S101732,Male,2006-08-10,West,SCH_8,10,2021,Arts
S101733,Female,2003-06-16,North,SCH_20,12,2019,Science
S101734,Male,2000-03-12,Central,SCH_8,10,2021,Commerce
S101735,Female,2001-10-16,Central,SCH_6,12,2023,Science
S101736,Male,2000-09-25,North,SCH_3,9,2020,Commerce
S101737,Male,2004-11-11,North,SCH_5,10,2022,Arts
S101738,Male,2006-09-28,East,SCH_9,8,2022,Arts
S101739,Male,2003-06-22,Central,SCH_7,6,2021,Arts
S101740,Female,2002-10-12,West,SCH_4,9,2020,Arts
S101741,Female,2007-06-15,South,SCH_7,6,2023,Science
S101742,Female,2002-12-19,East,SCH_5,8,2022,Science
S101743,Male,2000-01-06,Central,SCH_11,7,2023,Science
S101744,Female,2002-09-08,North,SCH_15,7,2023,Science
S101745,Female,2007-03-02,Central,SCH_2,11,2022,Science
S101746,Female,2001-02-10,West,SCH_13,7,2022,Arts
S101747,Male,2005-05-07,East,SCH_16,9,2021,Science
S101748,Male,2005-09-04,North,SCH_7,7,2020,Science
S101749,Male,2008-06-03,West,SCH_8,9,2019,Science
S101750,Female,2002-09-12,South,SCH_6,9,2020,Arts
S101751,Female,2001-01-24,East,SCH_7,6,2019,Arts
S101752,Female,2001-12-10,West,SCH_18,7,2022,Arts
S101753,Male,2007-03-03,West,SCH_20,10,2023,Arts
S101754,Male,2004-01-11,North,SCH_7,12,2020,Science
S101755,Female,2002-01-23,South,SCH_3,7,2023,Science
S101756,Male,2006-01-02,West,SCH_5,7,2020,Commerce
S101757,Male,2003-11-12,East,SCH_1,7,2020,Science
S101758,Male,2007-10-03,West,SCH_15,11,2023,Arts
S101759,Male,2003-06-26,Central,SCH_3,10,2021,Arts
S101760,Female,2001-06-09,East,SCH_8,10,2022,Science
S101761,Male,2004-01-25,East,SCH_9,9,2021,Commerce
S101762,Male,2005-08-22,West,SCH_15,10,2021,Arts
S101763,Male,2008-01-29,North,SCH_10,9,2020,Commerce
S101764,Male,2006-08-28,East,SCH_2,12,2022,Arts
S101765,Female,2001-07-09,Central,SCH_20,6,2020,Arts
S101766,Female,2008-01-13,North,SCH_5,9,2019,Science
S101767,Male,2000-01-19,North,SCH_19,7,2020,Arts
S101768,Male,2001-07-28,North,SCH_13,8,2023,Commerce
S101769,Male,2007-08-30,East,SCH_11,8,2020,Commerce
S101770,Male,2002-09-30,North,SCH_1,11,2019,Science
S101771,Male,2006-10-02,West,SCH_15,7,2020,Arts
S101772,Male,2006-10-02,North,SCH_18,9,2019,Commerce
S101773,Female,2005-04-22,Central,SCH_16,7,2022,Science
S101774,Male,2005-04-23,South,SCH_9,11,2020,Commerce
S101775,Female,2004-06-23,Central,SCH_1,10,2019,Science
S101776,Female,2004-08-25,East,SCH_11,9,2022,Commerce
S101777,Male,2005-12-09,North,SCH_9,12,2023,Arts
S101778,Female,2001-03-07,North,SCH_11,7,2021,Commerce
S101779,Female,2005-09-22,West,SCH_13,10,2019,Commerce
S101780,Female,2005-03-10,North,SCH_2,11,2023,Science
S101781,Female,2005-04-27,Central,SCH_14,10,2022,Science
S101782,Female,2003-09-02,East,SCH_6,9,2023,Science
S101783,Female,2006-08-25,South,SCH_8,11,2020,Commerce
S101784,Male,2000-05-24,North,SCH_18,11,2021,Science
S101785,Female,2006-08-07,South,SCH_16,11,2019,Arts
S101786,Female,2002-12-09,North,SCH_12,6,2022,Science
S101787,Female,2002-12-24,East,SCH_11,11,2021,Science
S101788,Male,2006-07-30,Central,SCH_6,6,2022,Arts
S101789,Female,2002-03-10,East,SCH_3,10,2023,Science
S101790,Male,2008-11-09,South,SCH_14,12,2022,Science
S101791,Female,2008-10-17,North,SCH_2,6,2022,Commerce
S101792,Male,2007-11-13,South,SCH_11,10,2023,Commerce
S101793,Male,2003-02-25,Central,SCH_3,6,2023,Science
S101794,Female,2006-09-11,East,SCH_18,10,2021,Arts
S101795,Female,2005-05-10,South,SCH_1,10,2019,Science
S101796,Male,2008-01-06,South,SCH_1,12,2023,Science
S101797,Female,2001-04-07,Central,SCH_12,11,2021,Science
S101798,Male,2004-11-09,North,SCH_15,12,2022,Commerce
S101799,Male,2005-08-07,South,SCH_5,12,2022,Arts
S101800,Male,2002-03-18,Central,SCH_6,11,2020,Arts
S101801,Male,2000-07-05,North,SCH_16,10,2023,Arts
S101802,Male,2004-10-09,North,SCH_12,11,2021,Commerce
S101803,Female,2002-01-01,East,SCH_12,10,2021,Commerce
S101804,Male,2005-04-19,Central,SCH_3,11,2019,Science
S101805,Male,2003-04-28,North,SCH_2,8,2021,Commerce
S101806,Female,2003-11-12,East,SCH_7,6,2023,Science
S101807,Male,2001-03-04,West,SCH_2,12,2021,Commerce
S101808,Female,2007-12-15,Central,SCH_7,10,2020,Science
S101809,Female,2003-07-31,West,SCH_11,7,2022,Commerce
S101810,Female,2006-04-03,North,SCH_11,11,2022,Arts
S101811,Male,2003-05-02,Central,SCH_14,11,2021,Science
S101812,Male,2003-08-03,East,SCH_3,9,2021,Commerce
S101813,Male,2002-02-09,North,SCH_14,7,2021,Commerce
S101814,Female,2002-01-27,Central,SCH_11,7,2021,Science
S101815,Male,2000-05-15,Central,SCH_4,12,2020,Commerce
S101816,Female,2002-03-02,West,SCH_17,8,2023,Arts
S101817,Male,2000-06-19,North,SCH_16,6,2020,Science
S101818,Female,2006-01-15,East,SCH_3,8,2020,Science
S101819,Male,2006-02-26,East,SCH_10,6,2020,Science
S101820,Male,2004-04-29,North,SCH_15,10,2022,Science
S101821,Male,2002-08-19,North,SCH_8,12,2020,Science
S101822,Female,2007-03-15,South,SCH_18,8,2021,Arts
S101823,Female,2002-05-25,West,SCH_3,9,2020,Science
S101824,Male,2006-08-15,North,SCH_7,6,2021,Arts
S101825,Male,2000-04-12,North,SCH_10,8,2023,Arts
S101826,Female,2002-09-28,South,SCH_20,12,2022,Arts
S101827,Female,2003-02-22,South,SCH_9,9,2023,Science
S101828,Female,2008-04-11,Central,SCH_14,12,2023,Arts
S101829,Male,2007-10-16,East,SCH_14,7,2022,Science
S101830,Female,2004-01-21,West,SCH_11,11,2021,Arts
S101831,Male,2001-10-19,Central,SCH_1,10,2021,Science
S101832,Female,2008-01-08,North,SCH_4,12,2021,Commerce
S101833,Male,2003-05-05,South,SCH_6,10,2022,Commerce
S101834,Female,2007-08-12,East,SCH_5,12,2020,Arts
S101835,Female,2001-02-26,Central,SCH_3,7,2019,Commerce
S101836,Female,2007-03-04,East,SCH_2,12,2020,Arts
S101837,Female,2000-06-19,South,SCH_3,12,2020,Arts
S101838,Female,2006-01-29,Central,SCH_9,8,2023,Arts
S101839,Male,2007-06-03,Central,SCH_19,11,2019,Commerce
S101840,Female,2001-03-28,East,SCH_19,7,2021,Arts
S101841,Female,2006-07-25,South,SCH_17,9,2020,Commerce
S101842,Female,2005-05-29,North,SCH_18,11,2022,Commerce
S101843,Male,2004-07-15,Central,SCH_11,6,2020,Science
S101844,Female,2006-12-16,North,SCH_12,8,2021,Commerce
S101845,Male,2007-04-21,South,SCH_3,11,2020,Science
S101846,Female,2008-06-02,Central,SCH_18,6,2023,Arts
S101847,Female,2008-08-30,Central,SCH_6,7,2023,Arts
S101848,Male,2008-02-14,North,SCH_7,12,2020,Science
S101849,Female,2005-08-15,West,SCH_1,10,2023,Arts
S101850,Male,2000-10-14,North,SCH_6,11,2022,Science
S101851,Male,2004-06-29,North,SCH_18,11,2019,Science
S101852,Female,2008-10-22,West,SCH_13,6,2020,Arts
S101853,Male,2003-12-18,South,SCH_19,6,2022,Science
S101854,Female,2005-03-28,South,SCH_7,10,2022,Science
S101855,Female,2001-08-30,Central,SCH_19,6,2022,Science
S101856,Male,2001-04-01,East,SCH_9,6,2021,Arts
S101857,Male,2004-10-30,East,SCH_3,11,2020,Arts
S101858,Male,2003-05-10,Central,SCH_12,10,2020,Arts
S101859,Male,2003-05-20,East,SCH_20,10,2020,Arts
S101860,Female,2002-10-26,North,SCH_18,12,2019,Arts
S101861,Female,2007-04-25,North,SCH_8,11,2022,Commerce
S101862,Male,2006-08-20,West,SCH_9,12,2020,Commerce
S101863,Female,2001-03-22,West,SCH_13,7,2023,Science
S101864,Female,2002-04-14,Central,SCH_8,7,2021,Commerce
S101865,Female,2008-09-12,Central,SCH_10,11,2019,Arts
S101866,Female,2002-03-21,Central,SCH_17,6,2021,Arts
S101867,Male,2003-11-25,North,SCH_7,8,2022,Arts
S101868,Male,2008-09-02,East,SCH_17,7,2023,Science
S101869,Female,2003-11-12,Central,SCH_18,7,2022,Science
S101870,Male,2002-08-16,Central,SCH_2,11,2020,Science
S101871,Male,2004-01-15,North,SCH_3,12,2021,Science
S101872,Male,2007-12-06,North,SCH_19,11,2023,Science
S101873,Female,2002-03-19,North,SCH_1,8,2021,Science
S101874,Female,2002-09-05,East,SCH_10,8,2019,Commerce
S101875,Female,2006-09-29,Central,SCH_14,10,2023,Arts
S101876,Male,2001-12-26,South,SCH_13,11,2019,Commerce
S101877,Female,2006-11-06,South,SCH_9,7,2023,Science
S101878,Female,2003-05-01,Central,SCH_6,12,2020,Arts
S101879,Male,2006-01-06,Central,SCH_6,12,2021,Arts
S101880,Female,2005-03-18,Central,SCH_19,9,2021,Arts
S101881,Female,2007-09-07,Central,SCH_10,9,2022,Commerce
S101882,Male,2002-02-17,East,SCH_3,6,2023,Arts
S101883,Male,2002-08-30,South,SCH_18,7,2023,Science
S101884,Male,2007-09-11,West,SCH_19,9,2019,Science
S101885,Female,2008-05-07,South,SCH_5,12,2023,Commerce
S101886,Female,2004-03-18,South,SCH_11,7,2021,Commerce
S101887,Female,2003-11-17,North,SCH_10,11,2023,Science
S101888,Male,2005-10-24,Central,SCH_17,7,2022,Commerce
S101889,Male,2001-08-21,Central,SCH_4,9,2022,Arts
S101890,Female,2000-08-12,Central,SCH_18,12,2021,Commerce
S101891,Female,2004-04-02,North,SCH_18,7,2021,Arts
S101892,Male,2005-11-30,East,SCH_1,8,2021,Arts
S101893,Male,2006-04-17,East,SCH_14,6,2023,Arts
S101894,Male,2002-04-20,West,SCH_8,10,2023,Arts
S101895,Male,2004-12-19,East,SCH_2,12,2020,Arts
S101896,Female,2001-12-14,East,SCH_19,9,2019,Science
S101897,Male,2003-01-11,Central,SCH_15,11,2023,Science
S101898,Female,2000-05-04,South,SCH_2,10,2020,Science
S101899,Female,2008-11-20,East,SCH_4,6,2020,Arts
S101900,Female,2002-12-28,East,SCH_1,12,2022,Commerce
S101901,Male,2008-07-15,North,SCH_19,12,2023,Commerce
S101902,Male,2008-01-10,West,SCH_10,8,2020,Arts
S101903,Male,2003-07-03,North,SCH_1,8,2022,Commerce
S101904,Male,2004-10-16,Central,SCH_20,8,2019,Arts
S101905,Female,2000-01-30,South,SCH_15,8,2022,Commerce
S101906,Male,2006-05-17,West,SCH_4,9,2019,Arts
