student_id,academic_year,total_days,days_present,attendance_pct,chronic_absentee,attendance_trend
S101687,2022-23,180,132,73.33,True,Stable
S101688,2020-21,180,146,81.11,False,Declining
S101689,2021-22,180,127,70.56,True,Declining
S101690,2021-22,180,93,51.67,True,Declining
S101691,2021-22,180,160,88.89,False,Improving
S101692,2019-20,180,131,72.78,True,Stable
S101693,2019-20,180,93,51.67,True,Stable
S101694,2020-21,180,116,64.44,True,Stable
S101695,2021-22,180,96,53.33,True,Stable
S101696,2022-23,180,65,36.11,True,Stable
S101697,2021-22,180,130,72.22,True,Declining
S101698,2019-20,180,104,57.78,True,Stable
S101699,2020-21,180,100,55.56,True,Improving
S101700,2021-22,180,162,90.0,False,Stable
S101701,2019-20,180,159,88.33,False,Stable
S101702,2019-20,180,64,35.56,True,Improving
S101703,2022-23,180,119,66.11,True,Declining
S101704,2021-22,180,126,70.0,True,Stable
S101705,2022-23,180,76,42.22,True,Stable
S101706,2021-22,180,142,78.89,False,Stable
S101707,2020-21,180,168,93.33,False,Declining
S101708,2021-22,180,124,68.89,True,Declining
S101709,2022-23,180,160,88.89,False,Improving
S101710,2022-23,180,114,63.33,True,Stable
S101711,2019-20,180,68,37.78,True,Improving
S101712,2021-22,180,63,35.0,True,Declining
S101713,2021-22,180,101,56.11,True,Stable
S101714,2020-21,180,105,58.33,True,Declining
S101715,2019-20,180,133,73.89,True,Declining
S101716,2022-23,180,155,86.11,False,Stable
S101717,2021-22,180,60,33.33,True,Improving
S101718,2019-20,180,146,81.11,False,Stable
S101719,2020-21,180,174,96.67,False,Improving
S101720,2019-20,180,76,42.22,True,Declining
S101721,2021-22,180,175,97.22,False,Improving
S101722,2021-22,180,153,85.0,False,Stable
S101723,2020-21,180,150,83.33,False,Improving
S101724,2020-21,180,138,76.67,False,Improving
S101725,2020-21,180,177,98.33,False,Improving
S101726,2022-23,180,161,89.44,False,Stable
S101727,2019-20,180,66,36.67,True,Improving
S101728,2019-20,180,156,86.67,False,Stable
S101729,2019-20,180,64,35.56,True,Stable
S101730,2022-23,180,111,61.67,True,Declining
S101731,2019-20,180,175,97.22,False,Declining
S101732,2020-21,180,162,90.0,False,Stable
S101733,2019-20,180,157,87.22,False,Declining
S101734,2022-23,180,112,62.22,True,Stable
S101735,2022-23,180,178,98.89,False,Stable
S101736,2019-20,180,62,34.44,True,Stable
S101737,2022-23,180,121,67.22,True,Stable
S101738,2022-23,180,91,50.56,True,Declining
S101739,2019-20,180,61,33.89,True,Improving
S101740,2022-23,180,139,77.22,False,Stable
S101741,2022-23,180,140,77.78,False,Stable
S101742,2019-20,180,112,62.22,True,Declining
S101743,2020-21,180,71,39.44,True,Improving
S101744,2020-21,180,64,35.56,True,Stable
S101745,2022-23,180,63,35.0,True,Declining
S101746,2021-22,180,115,63.89,True,Improving
S101747,2021-22,180,139,77.22,False,Declining
S101748,2019-20,180,141,78.33,False,Declining
S101749,2019-20,180,123,68.33,True,Stable
S101750,2020-21,180,104,57.78,True,Stable
S101751,2021-22,180,119,66.11,True,Declining
S101752,2019-20,180,79,43.89,True,Stable
S101753,2021-22,180,112,62.22,True,Improving
S101754,2021-22,180,132,73.33,True,Declining
S101755,2022-23,180,75,41.67,True,Improving
S101756,2022-23,180,158,87.78,False,Improving
S101757,2021-22,180,152,84.44,False,Declining
S101758,2020-21,180,172,95.56,False,Improving
S101759,2019-20,180,89,49.44,True,Declining
S101760,2019-20,180,79,43.89,True,Stable
S101761,2020-21,180,165,91.67,False,Declining
S101762,2022-23,180,145,80.56,False,Improving
S101763,2022-23,180,146,81.11,False,Stable
S101764,2020-21,180,111,61.67,True,Stable
S101765,2020-21,180,95,52.78,True,Improving
S101766,2022-23,180,81,45.0,True,Stable
S101767,2021-22,180,60,33.33,True,Stable
S101768,2022-23,180,80,44.44,True,Declining
S101769,2021-22,180,107,59.44,True,Stable
S101770,2019-20,180,166,92.22,False,Stable
S101771,2019-20,180,142,78.89,False,Stable
S101772,2021-22,180,131,72.78,True,Declining
S101773,2021-22,180,64,35.56,True,Stable
S101774,2022-23,180,178,98.89,False,Declining
S101775,2020-21,180,179,99.44,False,Stable
S101776,2021-22,180,99,55.0,True,Stable
S101777,2019-20,180,152,84.44,False,Improving
S101778,2022-23,180,141,78.33,False,Stable
S101779,2019-20,180,152,84.44,False,Stable
S101780,2022-23,180,138,76.67,False,Declining
S101781,2020-21,180,173,96.11,False,Improving
S101782,2020-21,180,104,57.78,True,Stable
S101783,2019-20,180,90,50.0,True,Stable
S101784,2021-22,180,74,41.11,True,Improving
S101785,2021-22,180,117,65.0,True,Improving
S101786,2019-20,180,112,62.22,True,Stable
S101787,2021-22,180,104,57.78,True,Stable
S101788,2021-22,180,126,70.0,True,Stable
S101789,2019-20,180,167,92.78,False,Stable
S101790,2019-20,180,167,92.78,False,Stable
S101791,2020-21,180,101,56.11,True,Stable
S101792,2019-20,180,156,86.67,False,Stable
S101793,2020-21,180,83,46.11,True,Improving
S101794,2020-21,180,97,53.89,True,Stable
S101795,2022-23,180,110,61.11,True,Improving
S101796,2021-22,180,83,46.11,True,Stable
S101797,2019-20,180,136,75.56,False,Declining
S101798,2021-22,180,150,83.33,False,Stable
S101799,2022-23,180,92,51.11,True,Improving
S101800,2019-20,180,78,43.33,True,Improving
S101801,2019-20,180,84,46.67,True,Improving
S101802,2022-23,180,129,71.67,True,Stable
S101803,2021-22,180,156,86.67,False,Stable
S101804,2020-21,180,148,82.22,False,Improving
S101805,2022-23,180,146,81.11,False,Declining
S101806,2022-23,180,108,60.0,True,Stable
S101807,2019-20,180,76,42.22,True,Stable
S101808,2020-21,180,80,44.44,True,Stable
S101809,2022-23,180,102,56.67,True,Stable
S101810,2021-22,180,143,79.44,False,Declining
S101811,2022-23,180,135,75.0,False,Improving
S101812,2021-22,180,179,99.44,False,Improving
S101813,2019-20,180,136,75.56,False,Declining
S101814,2022-23,180,141,78.33,False,Stable
S101815,2021-22,180,81,45.0,True,Declining
S101816,2019-20,180,122,67.78,True,Improving
S101817,2019-20,180,83,46.11,True,Improving
S101818,2019-20,180,92,51.11,True,Stable
S101819,2022-23,180,126,70.0,True,Improving
S101820,2019-20,180,140,77.78,False,Stable
S101821,2019-20,180,162,90.0,False,Declining
S101822,2021-22,180,155,86.11,False,Improving
S101823,2019-20,180,76,42.22,True,Stable
S101824,2022-23,180,107,59.44,True,Stable
S101825,2020-21,180,103,57.22,True,Stable
S101826,2019-20,180,84,46.67,True,Improving
S101827,2022-23,180,131,72.78,True,Improving
S101828,2019-20,180,166,92.22,False,Improving
S101829,2022-23,180,158,87.78,False,Declining
S101830,2019-20,180,119,66.11,True,Stable
S101831,2021-22,180,88,48.89,True,Declining
S101832,2020-21,180,71,39.44,True,Improving
S101833,2020-21,180,159,88.33,False,Improving
S101834,2022-23,180,68,37.78,True,Stable
S101835,2022-23,180,149,82.78,False,Declining
S101836,2020-21,180,145,80.56,False,Stable
S101837,2021-22,180,112,62.22,True,Stable
S101838,2021-22,180,120,66.67,True,Stable
S101839,2019-20,180,90,50.0,True,Improving
S101840,2021-22,180,176,97.78,False,Declining
S101841,2020-21,180,172,95.56,False,Improving
S101842,2020-21,180,107,59.44,True,Stable
S101843,2021-22,180,167,92.78,False,Stable
S101844,2021-22,180,153,85.0,False,Improving
S101845,2020-21,180,138,76.67,False,Declining
S101846,2020-21,180,106,58.89,True,Declining
S101847,2020-21,180,92,51.11,True,Improving
S101848,2020-21,180,126,70.0,True,Stable
S101849,2020-21,180,157,87.22,False,Stable
S101850,2021-22,180,123,68.33,True,Improving
S101851,2021-22,180,76,42.22,True,Stable
S101852,2019-20,180,103,57.22,True,Stable
S101853,2019-20,180,64,35.56,True,Stable
S101854,2022-23,180,153,85.0,False,Declining
S101855,2019-20,180,121,67.22,True,Improving
S101856,2021-22,180,166,92.22,False,Stable
S101857,2019-20,180,174,96.67,False,Declining
S101858,2019-20,180,122,67.78,True,Improving
S101859,2021-22,180,138,76.67,False,Declining
S101860,2020-21,180,98,54.44,True,Stable
S101861,2021-22,180,131,72.78,True,Declining
S101862,2021-22,180,101,56.11,True,Declining
S101863,2022-23,180,161,89.44,False,Stable
S101864,2022-23,180,151,83.89,False,Improving
S101865,2022-23,180,80,44.44,True,Improving
S101866,2020-21,180,106,58.89,True,Improving
S101867,2019-20,180,133,73.89,True,Stable
S101868,2022-23,180,87,48.33,True,Improving
S101869,2021-22,180,80,44.44,True,Stable
S101870,2022-23,180,172,95.56,False,Improving
S101871,2021-22,180,87,48.33,True,Improving
S101872,2020-21,180,145,80.56,False,Stable
S101873,2022-23,180,161,89.44,False,Stable
S101874,2021-22,180,78,43.33,True,Declining
S101875,2019-20,180,122,67.78,True,Improving
S101876,2020-21,180,175,97.22,False,Improving
S101877,2021-22,180,111,61.67,True,Declining
S101878,2019-20,180,97,53.89,True,Improving
S101879,2019-20,180,105,58.33,True,Declining
S101880,2021-22,180,83,46.11,True,Stable
S101881,2022-23,180,151,83.89,False,Improving
S101882,2019-20,180,104,57.78,True,Stable
S101883,2020-21,180,136,75.56,False,Declining
S101884,2019-20,180,68,37.78,True,Declining
S101885,2022-23,180,68,37.78,True,Stable
S101886,2020-21,180,80,44.44,True,Stable
S101887,2020-21,180,83,46.11,True,Stable
S101888,2020-21,180,154,85.56,False,Stable
S101889,2021-22,180,123,68.33,True,Stable
S101890,2019-20,180,152,84.44,False,Declining
S101891,2022-23,180,99,55.0,True,Improving
S101892,2021-22,180,133,73.89,True,Stable
S101893,2021-22,180,111,61.67,True,Stable
S101894,2020-21,180,63,35.0,True,Stable
S101895,2021-22,180,62,34.44,True,Improving
S101896,2019-20,180,72,40.0,True,Improving
S101897,2021-22,180,80,44.44,True,Stable
S101898,2021-22,180,67,37.22,True,Declining
S101899,2020-21,180,179,99.44,False,Stable
S101900,2020-21,180,132,73.33,True,Stable
S101901,2021-22,180,169,93.89,False,Stable
S101902,2020-21,180,60,33.33,True,Stable
S101903,2022-23,180,73,40.56,True,Improving
S101904,2022-23,180,135,75.0,False,Improving
S101905,2022-23,180,95,52.78,True,Declining
S101906,2021-22,180,81,45.0,True,Stable
S101907,2019-20,180,176,97.78,False,Improving
S101908,2019-20,180,95,52.78,True,Improving
S101909,2020-21,180,104,57.78,True,Declining
S101910,2019-20,180,75,41.67,True,Stable
S101911,2019-20,180,70,38.89,True,Declining
S101912,2021-22,180,126,70.0,True,Stable
S101913,2020-21,180,157,87.22,False,Improving
S101914,2019-20,180,84,46.67,True,Declining
S101915,2022-23,180,149,82.78,False,Improving
S101916,2020-21,180,126,70.0,True,Stable
S101917,2020-21,180,143,79.44,False,Improving
S101918,2020-21,180,90,50.0,True,Stable
S101919,2022-23,180,172,95.56,False,Declining
S101920,2019-20,180,124,68.89,True,Stable
S101921,2022-23,180,149,82.78,False,Improving
S101922,2020-21,180,148,82.22,False,Stable
S101923,2020-21,180,70,38.89,True,Stable
S101924,2021-22,180,139,77.22,False,Declining
S101925,2021-22,180,143,79.44,False,Declining
S101926,2021-22,180,165,91.67,False,Improving
S101927,2021-22,180,175,97.22,False,Declining
S101928,2020-21,180,97,53.89,True,Improving
S101929,2022-23,180,61,33.89,True,Improving
S101930,2021-22,180,113,62.78,True,Improving
S101931,2022-23,180,152,84.44,False,Improving
S101932,2021-22,180,66,36.67,True,Declining
S101933,2019-20,180,108,60.0,True,Stable
S101934,2021-22,180,99,55.0,True,Stable
S101935,2022-23,180,104,57.78,True,Declining
S101936,2021-22,180,113,62.78,True,Stable
S101937,2019-20,180,148,82.22,False,Improving
S101938,2022-23,180,120,66.67,True,Stable
S101939,2022-23,180,63,35.0,True,Declining
S101940,2022-23,180,166,92.22,False,Declining
S101941,2020-21,180,93,51.67,True,Stable
S101942,2022-23,180,148,82.22,False,Declining
S101943,2020-21,180,67,37.22,True,Declining
S101944,2019-20,180,91,50.56,True,Improving
S101945,2022-23,180,77,42.78,True,Stable
S101946,2022-23,180,99,55.0,True,Improving
S101947,2022-23,180,134,74.44,True,Stable
S101948,2019-20,180,115,63.89,True,Declining
S101949,2020-21,180,96,53.33,True,Declining
S101950,2021-22,180,162,90.0,False,Stable
S101951,2019-20,180,114,63.33,True,Declining
S101952,2019-20,180,95,52.78,True,Improving
S101953,2019-20,180,177,98.33,False,Improving
S101954,2020-21,180,69,38.33,True,Improving
S101955,2020-21,180,129,71.67,True,Declining
S101956,2020-21,180,168,93.33,False,Declining
S101957,2020-21,180,139,77.22,False,Stable
S101958,2020-21,180,177,98.33,False,Declining
S101959,2022-23,180,148,82.22,False,Declining
S101960,2021-22,180,122,67.78,True,Stable
S101961,2021-22,180,93,51.67,True,Stable
S101962,2020-21,180,154,85.56,False,Declining
S101963,2020-21,180,179,99.44,False,Improving
S101964,2022-23,180,170,94.44,False,Improving
S101965,2020-21,180,131,72.78,True,Improving
S101966,2022-23,180,76,42.22,True,Declining
S101967,2022-23,180,120,66.67,True,Declining
S101968,2019-20,180,137,76.11,False,Stable
S101969,2019-20,180,153,85.0,False,Declining
S101970,2020-21,180,77,42.78,True,Stable
S101971,2022-23,180,120,66.67,True,Stable
S101972,2020-21,180,169,93.89,False,Declining
S101973,2019-20,180,95,52.78,True,Stable
S101974,2019-20,180,144,80.0,False,Stable
S101975,2019-20,180,112,62.22,True,Improving
S101976,2019-20,180,154,85.56,False,Improving
S101977,2019-20,180,177,98.33,False,Stable
S101978,2020-21,180,178,98.89,False,Improving
S101979,2020-21,180,92,51.11,True,Declining
S101980,2019-20,180,82,45.56,True,Stable
S101981,2020-21,180,123,68.33,True,Stable
S101982,2019-20,180,97,53.89,True,Declining
S101983,2019-20,180,128,71.11,True,Declining
S101984,2019-20,180,138,76.67,False,Improving
S101985,2020-21,180,89,49.44,True,Stable
S101986,2020-21,180,75,41.67,True,Declining
S101987,2022-23,180,113,62.78,True,Improving
S101988,2020-21,180,118,65.56,True,Improving
S101989,2020-21,180,163,90.56,False,Stable
S101990,2021-22,180,152,84.44,False,Stable
S101991,2019-20,180,151,83.89,False,Improving
S101992,2019-20,180,65,36.11,True,Stable
S101993,2020-21,180,64,35.56,True,Stable
S101994,2020-21,180,161,89.44,False,Stable
S101995,2022-23,180,148,82.22,False,Declining
S101996,2021-22,180,151,83.89,False,Declining
S101997,2019-20,180,60,33.33,True,Stable
S101998,2019-20,180,73,40.56,True,Stable
S101999,2020-21,180,142,78.89,False,Declining
S102000,2020-21,180,90,50.0,True,Stable
S102001,2021-22,180,110,61.11,True,Declining
S102002,2019-20,180,138,76.67,False,Stable
S102003,2021-22,180,78,43.33,True,Stable
S102004,2019-20,180,161,89.44,False,Improving
S102005,2020-21,180,91,50.56,True,Declining
S102006,2021-22,180,116,64.44,True,Stable
S102007,2022-23,180,90,50.0,True,Declining
S102008,2020-21,180,117,65.0,True,Stable
S102009,2022-23,180,160,88.89,False,Improving
S102010,2022-23,180,85,47.22,True,Stable
S102011,2022-23,180,107,59.44,True,Improving
S102012,2019-20,180,100,55.56,True,Stable
S102013,2022-23,180,84,46.67,True,Stable
S102014,2019-20,180,106,58.89,True,Improving
S102015,2021-22,180,113,62.78,True,Improving
S102016,2020-21,180,163,90.56,False,Declining
S102017,2019-20,180,116,64.44,True,Declining
S102018,2019-20,180,131,72.78,True,Improving
S102019,2021-22,180,120,66.67,True,Stable
S102020,2021-22,180,63,35.0,True,Stable
S102021,2020-21,180,90,50.0,True,Stable
S102022,2021-22,180,179,99.44,False,Improving
S102023,2019-20,180,155,86.11,False,Improving
S102024,2020-21,180,157,87.22,False,Declining
S102025,2020-21,180,171,95.0,False,Declining
S102026,2020-21,180,126,70.0,True,Stable
S102027,2022-23,180,100,55.56,True,Declining
S102028,2022-23,180,85,47.22,True,Stable
S102029,2019-20,180,127,70.56,True,Improving
S102030,2022-23,180,125,69.44,True,Declining
S102031,2021-22,180,78,43.33,True,Improving
S102032,2020-21,180,146,81.11,False,Declining
S102033,2019-20,180,84,46.67,True,Stable
S102034,2021-22,180,106,58.89,True,Stable
S102035,2020-21,180,130,72.22,True,Stable
S102036,2021-22,180,67,37.22,True,Declining
S102037,2022-23,180,62,34.44,True,Improving
S102038,2021-22,180,146,81.11,False,Improving
S102039,2022-23,180,170,94.44,False,Declining
S102040,2021-22,180,92,51.11,True,Declining
S102041,2019-20,180,171,95.0,False,Declining
S102042,2022-23,180,87,48.33,True,Stable
S102043,2022-23,180,81,45.0,True,Stable
S102044,2020-21,180,158,87.78,False,Stable
S102045,2022-23,180,157,87.22,False,Improving
S102046,2020-21,180,89,49.44,True,Declining
S102047,2022-23,180,106,58.89,True,Declining
S102048,2022-23,180,95,52.78,True,Declining
S102049,2022-23,180,118,65.56,True,Stable
S102050,2022-23,180,73,40.56,True,Stable
S102051,2020-21,180,132,73.33,True,Declining
S102052,2019-20,180,145,80.56,False,Declining
S102053,2021-22,180,151,83.89,False,Declining
S102054,2022-23,180,164,91.11,False,Stable
S102055,2022-23,180,73,40.56,True,Declining
S102056,2019-20,180,138,76.67,False,Improving
S102057,2020-21,180,115,63.89,True,Stable
S102058,2021-22,180,160,88.89,False,Improving
S102059,2019-20,180,83,46.11,True,Declining
S102060,2019-20,180,157,87.22,False,Stable
S102061,2019-20,180,179,99.44,False,Improving
S102062,2019-20,180,108,60.0,True,Stable
S102063,2022-23,180,102,56.67,True,Improving
S102064,2021-22,180,168,93.33,False,Improving
S102065,2022-23,180,167,92.78,False,Improving
S102066,2019-20,180,62,34.44,True,Stable
S102067,2021-22,180,82,45.56,True,Improving
S102068,2019-20,180,79,43.89,True,Improving
S102069,2020-21,180,168,93.33,False,Improving
S102070,2019-20,180,74,41.11,True,Improving
S102071,2019-20,180,102,56.67,True,Improving
S102072,2020-21,180,139,77.22,False,Stable
S102073,2022-23,180,130,72.22,True,Stable
S102074,2021-22,180,92,51.11,True,Declining
S102075,2019-20,180,114,63.33,True,Improving
S102076,2019-20,180,142,78.89,False,Declining
S102077,2020-21,180,141,78.33,False,Stable
S102078,2021-22,180,100,55.56,True,Stable
S102079,2020-21,180,77,42.78,True,Stable
S102080,2019-20,180,62,34.44,True,Improving
S102081,2022-23,180,62,34.44,True,Stable
S102082,2022-23,180,159,88.33,False,Declining
S102083,2021-22,180,75,41.67,True,Declining
S102084,2019-20,180,102,56.67,True,Declining
S102085,2020-21,180,82,45.56,True,Declining
S102086,2019-20,180,146,81.11,False,Stable
S102087,2020-21,180,74,41.11,True,Stable
S102088,2020-21,180,132,73.33,True,Declining
S102089,2021-22,180,117,65.0,True,Declining
S102090,2020-21,180,99,55.0,True,Improving
S102091,2021-22,180,177,98.33,False,Stable
S102092,2022-23,180,97,53.89,True,Stable
S102093,2021-22,180,176,97.78,False,Stable
S102094,2021-22,180,141,78.33,False,Declining
S102095,2021-22,180,161,89.44,False,Stable
S102096,2022-23,180,65,36.11,True,Declining
S102097,2021-22,180,167,92.78,False,Declining
S102098,2020-21,180,160,88.89,False,Improving
S102099,2020-21,180,105,58.33,True,Improving
S102100,2021-22,180,65,36.11,True,Stable
S102101,2020-21,180,144,80.0,False,Declining
S102102,2021-22,180,153,85.0,False,Improving
S102103,2022-23,180,151,83.89,False,Stable
S102104,2020-21,180,79,43.89,True,Stable
S102105,2021-22,180,78,43.33,True,Declining
S102106,2019-20,180,73,40.56,True,Improving
S102107,2022-23,180,124,68.89,True,Improving
S102108,2019-20,180,150,83.33,False,Improving
S102109,2021-22,180,175,97.22,False,Stable
