student_id,academic_year,dropout_flag,dropout_reason,intervention_required,retention_status
S102123,2019-20,False,N/A,False,Retained
S102124,2020-21,False,N/A,False,Retained
S102125,2019-20,False,N/A,False,Retained
S102126,2022-23,False,N/A,False,Retained
S102127,2020-21,False,N/A,False,Retained
S102128,2019-20,False,N/A,False,Retained
S102129,2020-21,False,N/A,False,Retained
S102130,2019-20,False,N/A,False,Retained
S102131,2019-20,False,N/A,False,Retained
S102132,2022-23,False,N/A,False,Retained
S102133,2020-21,False,N/A,False,Retained
S102134,2020-21,False,N/A,False,Retained
S102135,2021-22,False,N/A,False,Retained
S102136,2019-20,True,Low Attendance,True,Dropped
S102137,2019-20,False,N/A,False,Retained
S102138,2022-23,False,N/A,False,Retained
S102139,2022-23,False,N/A,False,Retained
S102140,2020-21,True,Financial Issues,True,Dropped
S102141,2022-23,False,N/A,False,Retained
S102142,2020-21,False,N/A,False,Retained
S102143,2019-20,False,N/A,False,Retained
S102144,2019-20,False,N/A,False,Retained
S102145,2020-21,False,N/A,False,Retained
S102146,2022-23,False,N/A,False,Retained
S102147,2022-23,False,N/A,False,Retained
S102148,2020-21,False,N/A,False,Retained
S102149,2019-20,False,N/A,False,Retained
S102150,2020-21,False,N/A,False,Retained
S102151,2022-23,False,N/A,False,Retained
S102152,2020-21,False,N/A,False,Retained
S102153,2019-20,False,N/A,False,Retained
S102154,2021-22,False,N/A,False,Retained
S102155,2020-21,False,N/A,False,Retained
S102156,2021-22,False,N/A,False,Retained
S102157,2020-21,False,N/A,False,Retained
S102158,2022-23,False,N/A,False,Retained
S102159,2022-23,True,Financial Issues,True,Dropped
S102160,2021-22,False,N/A,False,Retained
S102161,2020-21,False,N/A,False,Retained
S102162,2022-23,False,N/A,False,Retained
S102163,2021-22,False,N/A,False,Retained
S102164,2021-22,True,Personal Reasons,True,Dropped
S102165,2020-21,False,N/A,False,Retained
S102166,2022-23,False,N/A,False,Retained
S102167,2021-22,False,N/A,False,Retained
S102168,2019-20,False,N/A,False,Retained
S102169,2019-20,False,N/A,False,Retained
S102170,2022-23,False,N/A,False,Retained
S102171,2022-23,False,N/A,False,Retained
S102172,2019-20,False,N/A,False,Retained
S102173,2021-22,False,N/A,False,Retained
S102174,2020-21,False,N/A,False,Retained
S102175,2021-22,False,N/A,False,Retained
S102176,2022-23,False,N/A,False,Retained
S102177,2022-23,True,Poor Academic Performance,True,Dropped
S102178,2020-21,False,N/A,False,Retained
S102179,2021-22,False,N/A,False,Retained
S102180,2020-21,True,Financial Issues,True,Dropped
S102181,2021-22,False,N/A,False,Retained
S102182,2021-22,False,N/A,False,Retained
S102183,2019-20,False,N/A,False,Retained
S102184,2021-22,True,Financial Issues,True,Dropped
S102185,2022-23,False,N/A,False,Retained
S102186,2022-23,False,N/A,False,Retained
S102187,2022-23,False,N/A,False,Retained
S102188,2019-20,False,N/A,False,Retained
S102189,2020-21,False,N/A,False,Retained
S102190,2022-23,False,N/A,False,Retained
S102191,2022-23,False,N/A,False,Retained
S102192,2020-21,False,N/A,False,Retained
S102193,2019-20,False,N/A,False,Retained
S102194,2021-22,False,N/A,False,Retained
S102195,2020-21,False,N/A,False,Retained
S102196,2021-22,False,N/A,False,Retained
S102197,2021-22,False,N/A,False,Retained
S102198,2021-22,True,Financial Issues,True,Dropped
S102199,2020-21,False,N/A,False,Retained
S102200,2020-21,False,N/A,False,Retained
S102201,2021-22,False,N/A,False,Retained
S102202,2019-20,False,N/A,False,Retained
S102203,2019-20,False,N/A,False,Retained
S102204,2019-20,False,N/A,False,Retained
S102205,2022-23,False,N/A,False,Retained
S102206,2021-22,False,N/A,False,Retained
S102207,2022-23,False,N/A,False,Retained
S102208,2019-20,False,N/A,False,Retained
S102209,2020-21,False,N/A,False,Retained
S102210,2019-20,False,N/A,False,Retained
S102211,2022-23,False,N/A,False,Retained
S102212,2022-23,True,Financial Issues,True,Dropped
S102213,2019-20,False,N/A,False,Retained
S102214,2021-22,True,Poor Academic Performance,True,Dropped
S102215,2020-21,False,N/A,False,Retained
S102216,2020-21,False,N/A,False,Retained
S102217,2019-20,False,N/A,False,Retained
S102218,2021-22,False,N/A,False,Retained
S102219,2021-22,True,Financial Issues,True,Dropped
S102220,2019-20,True,Financial Issues,True,Dropped
S102221,2020-21,False,N/A,False,Retained
S102222,2020-21,False,N/A,False,Retained
S102223,2020-21,False,N/A,False,Retained
S102224,2021-22,False,N/A,False,Retained
S102225,2019-20,False,N/A,False,Retained
S102226,2021-22,False,N/A,False,Retained
S102227,2020-21,False,N/A,False,Retained
S102228,2021-22,True,Poor Academic Performance,True,Dropped
S102229,2020-21,False,N/A,False,Retained
S102230,2019-20,False,N/A,False,Retained
S102231,2020-21,False,N/A,False,Retained
S102232,2022-23,False,N/A,False,Retained
S102233,2022-23,False,N/A,False,Retained
S102234,2019-20,False,N/A,False,Retained
S102235,2021-22,True,Low Attendance,True,Dropped
S102236,2021-22,False,N/A,False,Retained
S102237,2021-22,False,N/A,False,Retained
S102238,2020-21,False,N/A,False,Retained
S102239,2022-23,False,N/A,False,Retained
S102240,2019-20,True,Personal Reasons,True,Dropped
S102241,2021-22,False,N/A,False,Retained
S102242,2021-22,False,N/A,False,Retained
S102243,2019-20,False,N/A,False,Retained
S102244,2020-21,False,N/A,False,Retained
S102245,2021-22,False,N/A,False,Retained
S102246,2020-21,False,N/A,False,Retained
S102247,2020-21,False,N/A,False,Retained
S102248,2020-21,False,N/A,False,Retained
S102249,2021-22,False,N/A,False,Retained
S102250,2021-22,False,N/A,False,Retained
S102251,2019-20,False,N/A,False,Retained
S102252,2019-20,False,N/A,False,Retained
S102253,2020-21,True,Poor Academic Performance,True,Dropped
S102254,2021-22,False,N/A,False,Retained
S102255,2020-21,False,N/A,False,Retained
S102256,2019-20,False,N/A,False,Retained
S102257,2020-21,True,Financial Issues,True,Dropped
S102258,2022-23,False,N/A,False,Retained
S102259,2020-21,False,N/A,False,Retained
S102260,2021-22,False,N/A,False,Retained
S102261,2020-21,False,N/A,False,Retained
S102262,2020-21,False,N/A,False,Retained
S102263,2021-22,True,Poor Academic Performance,True,Dropped
S102264,2022-23,False,N/A,False,Retained
S102265,2021-22,True,Poor Academic Performance,True,Dropped
S102266,2019-20,True,Low Attendance,True,Dropped
S102267,2022-23,False,N/A,False,Retained
S102268,2022-23,False,N/A,False,Retained
S102269,2021-22,False,N/A,False,Retained
S102270,2020-21,True,Financial Issues,True,Dropped
S102271,2019-20,True,Personal Reasons,True,Dropped
S102272,2019-20,False,N/A,False,Retained
S102273,2022-23,False,N/A,False,Retained
S102274,2019-20,False,N/A,False,Retained
S102275,2022-23,False,N/A,False,Retained
S102276,2022-23,False,N/A,False,Retained
S102277,2019-20,False,N/A,False,Retained
S102278,2022-23,False,N/A,False,Retained
S102279,2020-21,False,N/A,False,Retained
S102280,2022-23,True,Low Attendance,True,Dropped
S102281,2020-21,True,Financial Issues,True,Dropped
S102282,2020-21,False,N/A,False,Retained
S102283,2020-21,False,N/A,False,Retained
S102284,2019-20,False,N/A,False,Retained
S102285,2020-21,False,N/A,False,Retained
S102286,2019-20,False,N/A,False,Retained
S102287,2021-22,True,Poor Academic Performance,True,Dropped
S102288,2020-21,False,N/A,False,Retained
S102289,2022-23,True,Personal Reasons,True,Dropped
S102290,2021-22,False,N/A,False,Retained
S102291,2021-22,False,N/A,False,Retained
S102292,2020-21,True,Low Attendance,True,Dropped
S102293,2019-20,False,N/A,False,Retained
S102294,2021-22,False,N/A,False,Retained
S102295,2020-21,False,N/A,False,Retained
S102296,2021-22,False,N/A,False,Retained
S102297,2021-22,False,N/A,False,Retained
S102298,2020-21,False,N/A,False,Retained
S102299,2022-23,False,N/A,False,Retained
S102300,2022-23,False,N/A,False,Retained
S102301,2022-23,False,N/A,False,Retained
S102302,2021-22,False,N/A,False,Retained
S102303,2019-20,False,N/A,False,Retained
S102304,2019-20,False,N/A,False,Retained
S102305,2021-22,False,N/A,False,Retained
S102306,2021-22,True,Low Attendance,True,Dropped
S102307,2020-21,False,N/A,False,Retained
S102308,2019-20,False,N/A,False,Retained
S102309,2021-22,False,N/A,False,Retained
S102310,2022-23,False,N/A,False,Retained
S102311,2019-20,True,Personal Reasons,True,Dropped
S102312,2021-22,True,Financial Issues,True,Dropped
S102313,2020-21,True,Low Attendance,True,Dropped
S102314,2020-21,False,N/A,False,Retained
S102315,2019-20,False,N/A,False,Retained
S102316,2022-23,False,N/A,False,Retained
S102317,2019-20,False,N/A,False,Retained
S102318,2021-22,True,Financial Issues,True,Dropped
S102319,2022-23,False,N/A,False,Retained
S102320,2021-22,False,N/A,False,Retained
S102321,2022-23,False,N/A,False,Retained
S102322,2022-23,True,Low Attendance,True,Dropped
S102323,2021-22,False,N/A,False,Retained
S102324,2019-20,False,N/A,False,Retained
S102325,2020-21,False,N/A,False,Retained
S102326,2022-23,False,N/A,False,Retained
S102327,2022-23,False,N/A,False,Retained
S102328,2020-21,False,N/A,False,Retained
S102329,2019-20,False,N/A,False,Retained
S102330,2020-21,False,N/A,False,Retained
S102331,2019-20,False,N/A,False,Retained
S102332,2022-23,False,N/A,False,Retained
S102333,2022-23,False,N/A,False,Retained
S102334,2021-22,False,N/A,False,Retained
S102335,2019-20,True,Low Attendance,True,Dropped
S102336,2020-21,False,N/A,False,Retained
S102337,2019-20,False,N/A,False,Retained
S102338,2019-20,False,N/A,False,Retained
S102339,2019-20,False,N/A,False,Retained
S102340,2019-20,False,N/A,False,Retained
S102341,2020-21,False,N/A,False,Retained
S102342,2021-22,False,N/A,False,Retained
S102343,2022-23,False,N/A,False,Retained
S102344,2020-21,False,N/A,False,Retained
S102345,2020-21,False,N/A,False,Retained
S102346,2022-23,False,N/A,False,Retained
S102347,2021-22,False,N/A,False,Retained
S102348,2020-21,False,N/A,False,Retained
S102349,2022-23,False,N/A,False,Retained
S102350,2021-22,False,N/A,False,Retained
S102351,2021-22,False,N/A,False,Retained
S102352,2019-20,False,N/A,False,Retained
S102353,2020-21,False,N/A,False,Retained
S102354,2021-22,False,N/A,False,Retained
S102355,2020-21,False,N/A,False,Retained
S102356,2022-23,False,N/A,False,Retained
S102357,2020-21,False,N/A,False,Retained
S102358,2021-22,True,Poor Academic Performance,True,Dropped
S102359,2022-23,False,N/A,False,Retained
S102360,2022-23,False,N/A,False,Retained
S102361,2019-20,False,N/A,False,Retained
S102362,2022-23,False,N/A,False,Retained
S102363,2021-22,False,N/A,False,Retained
S102364,2019-20,False,N/A,False,Retained
S102365,2021-22,False,N/A,False,Retained
S102366,2021-22,False,N/A,False,Retained
S102367,2019-20,False,N/A,False,Retained
S102368,2019-20,False,N/A,False,Retained
S102369,2020-21,False,N/A,False,Retained
S102370,2021-22,False,N/A,False,Retained
S102371,2020-21,False,N/A,False,Retained
S102372,2022-23,False,N/A,False,Retained
S102373,2022-23,False,N/A,False,Retained
S102374,2020-21,False,N/A,False,Retained
S102375,2019-20,False,N/A,False,Retained
S102376,2022-23,False,N/A,False,Retained
S102377,2019-20,False,N/A,False,Retained
S102378,2020-21,False,N/A,False,Retained
S102379,2019-20,False,N/A,False,Retained
S102380,2021-22,False,N/A,False,Retained
S102381,2022-23,False,N/A,False,Retained
S102382,2019-20,False,N/A,False,Retained
S102383,2019-20,False,N/A,False,Retained
S102384,2021-22,False,N/A,False,Retained
S102385,2019-20,False,N/A,False,Retained
S102386,2020-21,False,N/A,False,Retained
S102387,2020-21,False,N/A,False,Retained
S102388,2020-21,False,N/A,False,Retained
S102389,2022-23,False,N/A,False,Retained
S102390,2019-20,False,N/A,False,Retained
S102391,2022-23,False,N/A,False,Retained
S102392,2022-23,False,N/A,False,Retained
S102393,2019-20,False,N/A,False,Retained
S102394,2019-20,False,N/A,False,Retained
S102395,2020-21,False,N/A,False,Retained
S102396,2022-23,False,N/A,False,Retained
S102397,2022-23,False,N/A,False,Retained
S102398,2019-20,True,Low Attendance,True,Dropped
S102399,2022-23,False,N/A,False,Retained
S102400,2021-22,False,N/A,False,Retained
S102401,2019-20,False,N/A,False,Retained
S102402,2020-21,True,Personal Reasons,True,Dropped
S102403,2021-22,False,N/A,False,Retained
S102404,2021-22,False,N/A,False,Retained
S102405,2020-21,False,N/A,False,Retained
S102406,2021-22,False,N/A,False,Retained
S102407,2021-22,False,N/A,False,Retained
S102408,2021-22,False,N/A,False,Retained
S102409,2022-23,True,Financial Issues,True,Dropped
S102410,2021-22,False,N/A,False,Retained
S102411,2021-22,False,N/A,False,Retained
S102412,2019-20,True,Personal Reasons,True,Dropped
S102413,2020-21,False,N/A,False,Retained
S102414,2022-23,False,N/A,False,Retained
S102415,2022-23,False,N/A,False,Retained
S102416,2020-21,True,Poor Academic Performance,True,Dropped
S102417,2022-23,False,N/A,False,Retained
S102418,2022-23,False,N/A,False,Retained
S102419,2022-23,False,N/A,False,Retained
S102420,2019-20,False,N/A,False,Retained
S102421,2019-20,False,N/A,False,Retained
S102422,2022-23,False,N/A,False,Retained
S102423,2020-21,False,N/A,False,Retained
S102424,2020-21,False,N/A,False,Retained
S102425,2019-20,False,N/A,False,Retained
S102426,2019-20,True,Personal Reasons,True,Dropped
S102427,2021-22,False,N/A,False,Retained
S102428,2019-20,False,N/A,False,Retained
S102429,2022-23,False,N/A,False,Retained
S102430,2019-20,False,N/A,False,Retained
S102431,2021-22,False,N/A,False,Retained
S102432,2021-22,False,N/A,False,Retained
S102433,2020-21,False,N/A,False,Retained
S102434,2020-21,False,N/A,False,Retained
S102435,2022-23,False,N/A,False,Retained
S102436,2019-20,False,N/A,False,Retained
S102437,2021-22,False,N/A,False,Retained
S102438,2021-22,False,N/A,False,Retained
S102439,2020-21,False,N/A,False,Retained
S102440,2020-21,False,N/A,False,Retained
S102441,2019-20,False,N/A,False,Retained
S102442,2021-22,False,N/A,False,Retained
S102443,2020-21,False,N/A,False,Retained
S102444,2019-20,False,N/A,False,Retained
S102445,2019-20,False,N/A,False,Retained
S102446,2019-20,False,N/A,False,Retained
S102447,2020-21,False,N/A,False,Retained
S102448,2020-21,False,N/A,False,Retained
S102449,2020-21,False,N/A,False,Retained
S102450,2022-23,False,N/A,False,Retained
S102451,2022-23,False,N/A,False,Retained
S102452,2022-23,False,N/A,False,Retained
S102453,2020-21,False,N/A,False,Retained
S102454,2020-21,False,N/A,False,Retained
S102455,2022-23,False,N/A,False,Retained
S102456,2021-22,False,N/A,False,Retained
S102457,2021-22,False,N/A,False,Retained
S102458,2021-22,False,N/A,False,Retained
S102459,2021-22,False,N/A,False,Retained
S102460,2022-23,False,N/A,False,Retained
S102461,2019-20,False,N/A,False,Retained
S102462,2019-20,False,N/A,False,Retained
S102463,2021-22,False,N/A,False,Retained
S102464,2020-21,False,N/A,False,Retained
S102465,2021-22,True,Low Attendance,True,Dropped
S102466,2021-22,False,N/A,False,Retained
S102467,2019-20,False,N/A,False,Retained
S102468,2020-21,False,N/A,False,Retained
S102469,2019-20,True,Financial Issues,True,Dropped
S102470,2020-21,False,N/A,False,Retained
S102471,2022-23,False,N/A,False,Retained
S102472,2019-20,True,Financial Issues,True,Dropped
S102473,2022-23,False,N/A,False,Retained
S102474,2022-23,False,N/A,False,Retained
S102475,2021-22,False,N/A,False,Retained
S102476,2020-21,False,N/A,False,Retained
S102477,2019-20,False,N/A,False,Retained
S102478,2021-22,True,Low Attendance,True,Dropped
S102479,2019-20,False,N/A,False,Retained
S102480,2022-23,False,N/A,False,Retained
S102481,2019-20,False,N/A,False,Retained
S102482,2019-20,False,N/A,False,Retained
S102483,2021-22,False,N/A,False,Retained
S102484,2020-21,False,N/A,False,Retained
S102485,2019-20,False,N/A,False,Retained
S102486,2022-23,False,N/A,False,Retained
S102487,2022-23,False,N/A,False,Retained
S102488,2021-22,False,N/A,False,Retained
S102489,2022-23,False,N/A,False,Retained
S102490,2019-20,False,N/A,False,Retained
S102491,2020-21,False,N/A,False,Retained
S102492,2019-20,False,N/A,False,Retained
S102493,2021-22,False,N/A,False,Retained
S102494,2022-23,True,Poor Academic Performance,True,Dropped
S102495,2019-20,False,N/A,False,Retained
S102496,2019-20,False,N/A,False,Retained
S102497,2022-23,False,N/A,False,Retained
S102498,2020-21,False,N/A,False,Retained
S102499,2020-21,False,N/A,False,Retained
S102500,2020-21,False,N/A,False,Retained
S102501,2022-23,False,N/A,False,Retained
S102502,2019-20,False,N/A,False,Retained
S102503,2021-22,False,N/A,False,Retained
S102504,2019-20,False,N/A,False,Retained
S102505,2022-23,False,N/A,False,Retained
S102506,2022-23,False,N/A,False,Retained
S102507,2019-20,False,N/A,False,Retained
S102508,2022-23,False,N/A,False,Retained
S102509,2019-20,False,N/A,False,Retained
S102510,2019-20,False,N/A,False,Retained
S102511,2020-21,False,N/A,False,Retained
S102512,2022-23,False,N/A,False,Retained
S102513,2022-23,False,N/A,False,Retained
S102514,2020-21,False,N/A,False,Retained
S102515,2020-21,True,Financial Issues,True,Dropped
S102516,2020-21,False,N/A,False,Retained
S102517,2021-22,False,N/A,False,Retained
S102518,2022-23,False,N/A,False,Retained
S102519,2019-20,False,N/A,False,Retained
S102520,2019-20,False,N/A,False,Retained
S102521,2019-20,False,N/A,False,Retained
S102522,2022-23,False,N/A,False,Retained
S102523,2021-22,False,N/A,False,Retained
S102524,2022-23,False,N/A,False,Retained
S102525,2022-23,False,N/A,False,Retained
S102526,2022-23,True,Poor Academic Performance,True,Dropped
S102527,2022-23,False,N/A,False,Retained
S102528,2022-23,False,N/A,False,Retained
S102529,2021-22,False,N/A,False,Retained
S102530,2020-21,False,N/A,False,Retained
S102531,2019-20,False,N/A,False,Retained
S102532,2022-23,False,N/A,False,Retained
S102533,2022-23,False,N/A,False,Retained
S102534,2022-23,False,N/A,False,Retained
S102535,2019-20,False,N/A,False,Retained
S102536,2021-22,False,N/A,False,Retained
S102537,2019-20,False,N/A,False,Retained
